gti,ghi,dni,dhi,air_temp,albedo,relative_humidity,wind_speed_10m,wind_direction_10m,period_end,period,power,power_p10,power_p25,power_p75,power_p90
125,126,0,126,31,0.15,61.8,5.7,246,2026-09-20 14:50:00,PT5M,14.676,18.064,16.4591,12.8929,11.288
122,123,0,123,31,0.15,62.2,5.7,246,2026-09-20 14:55:00,PT5M,14.236,17.5565,15.9836,12.4884,10.9155
119,119,0,119,30,0.15,62.6,5.7,247,2026-09-20 15:00:00,PT5M,13.791,17.0265,15.4939,12.0881,10.5555
116,116,0,116,30,0.15,62.9,5.7,247,2026-09-20 15:05:00,PT5M,13.353,16.549,15.0351,11.6709,10.157
113,113,0,113,30,0.15,63.3,5.7,247,2026-09-20 15:10:00,PT5M,12.91,16.009,14.541,11.279,9.811
105,105,0,105,30,0.15,63.6,5.7,248,2026-09-20 15:15:00,PT5M,11.934,15.3705,13.7427,10.1253,8.4975
102,102,0,102,30,0.15,64.0,5.7,248,2026-09-20 15:20:00,PT5M,11.493,15.456,13.5788,9.4072,7.53
99,99,0,99,30,0.15,64.4,5.7,249,2026-09-20 15:25:00,PT5M,11.042,15.0685,13.1612,8.9228,7.0155
92,92,0,92,30,0.15,64.8,5.7,249,2026-09-20 15:30:00,PT5M,10.117,14.1865,12.2588,7.9752,6.0475
88,89,0,89,30,0.15,65.3,5.5,249,2026-09-20 15:35:00,PT5M,9.691,13.603,11.7499,7.6321,5.779
85,85,0,85,30,0.15,66.1,5.3,249,2026-09-20 15:40:00,PT5M,9.278,12.3685,10.9046,7.6514,6.1875
82,82,0,82,30,0.15,66.9,5.1,249,2026-09-20 15:45:00,PT5M,8.898,11.773,10.4111,7.3849,6.023
79,79,0,79,30,0.15,67.7,4.8,249,2026-09-20 15:50:00,PT5M,8.521,11.0285,9.8407,7.2013,6.0135
75,76,0,76,29,0.15,68.5,4.6,249,2026-09-20 15:55:00,PT5M,8.144,11.303,9.8066,6.4814,4.985
75,75,0,75,29,0.15,69.3,4.3,248,2026-09-20 16:00:00,PT5M,8.116,11.4995,9.8968,6.3352,4.7325
75,75,0,75,29,0.15,70.1,4.1,248,2026-09-20 16:05:00,PT5M,8.057,11.2805,9.7536,6.3604,4.8335
71,71,0,71,29,0.15,71.0,3.8,248,2026-09-20 16:10:00,PT5M,7.634,10.498,9.1413,6.1267,4.77
67,67,0,67,29,0.15,71.8,3.6,248,2026-09-20 16:15:00,PT5M,7.206,9.649,8.4918,5.9202,4.763
64,64,0,64,29,0.15,72.7,3.3,247,2026-09-20 16:20:00,PT5M,6.895,9.3575,8.191,5.599,4.4325
60,60,0,60,29,0.15,73.5,3.1,247,2026-09-20 16:25:00,PT5M,6.627,8.9905,7.8709,5.3831,4.2635
58,59,0,59,29,0.15,74.4,2.9,247,2026-09-20 16:30:00,PT5M,6.573,9.2635,7.989,5.157,3.8825
50,51,0,51,29,0.15,75.1,2.8,245,2026-09-20 16:35:00,PT5M,5.664,8.512,7.1629,4.1651,2.816
51,51,0,51,29,0.15,75.5,3.0,242,2026-09-20 16:40:00,PT5M,5.808,8.702,7.3311,4.2849,2.914
52,52,0,52,28,0.15,75.9,3.1,240,2026-09-20 16:45:00,PT5M,5.868,8.7065,7.3619,4.3741,3.0295
51,51,0,51,28,0.15,76.3,3.3,238,2026-09-20 16:50:00,PT5M,5.839,8.752,7.3721,4.3059,2.926
48,48,0,48,28,0.15,76.7,3.5,237,2026-09-20 16:55:00,PT5M,5.404,8.407,6.9845,3.8235,2.401
46,46,0,46,28,0.15,77.1,3.7,235,2026-09-20 17:00:00,PT5M,5.123,8.261,6.7746,3.4714,1.985
43,43,0,43,28,0.15,77.5,3.9,233,2026-09-20 17:05:00,PT5M,4.783,7.912,6.4298,3.1362,1.654
39,39,0,39,28,0.15,77.9,4.0,232,2026-09-20 17:10:00,PT5M,4.313,7.312,5.8914,2.7346,1.314
35,35,0,35,28,0.15,78.3,4.2,231,2026-09-20 17:15:00,PT5M,3.783,6.5205,5.2238,2.3422,1.0455
31,31,0,31,28,0.15,78.7,4.4,230,2026-09-20 17:20:00,PT5M,3.307,5.7125,4.573,2.041,0.9015
28,28,0,28,28,0.15,79.1,4.6,229,2026-09-20 17:25:00,PT5M,2.899,5.0215,4.0161,1.7819,0.7765
25,25,0,25,27,0.15,79.6,4.8,228,2026-09-20 17:30:00,PT5M,2.506,4.4285,3.5178,1.4942,0.5835
21,21,0,21,27,0.15,79.9,4.9,227,2026-09-20 17:35:00,PT5M,2.012,3.6605,2.8796,1.1444,0.3635
17,17,0,17,27,0.15,80.0,4.9,227,2026-09-20 17:40:00,PT5M,1.506,2.88,2.2291,0.7829,0.132
13,13,0,13,27,0.15,80.2,5.0,227,2026-09-20 17:45:00,PT5M,0.983,2.047,1.543,0.423,0.0
8,8,0,8,27,0.15,80.3,5.0,227,2026-09-20 17:50:00,PT5M,0.397,1.0015,0.7152,0.0788,0.0
4,4,0,4,27,0.15,80.5,5.0,227,2026-09-20 17:55:00,PT5M,0.0,0.0735,0.0387,0.0,0.0
0,0,0,0,27,0.15,80.6,5.0,227,2026-09-20 18:00:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,27,0.15,80.8,5.1,227,2026-09-20 18:05:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,27,0.15,80.9,5.1,227,2026-09-20 18:10:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,27,0.15,81.1,5.1,227,2026-09-20 18:15:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,27,0.15,81.3,5.2,227,2026-09-20 18:20:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,27,0.15,81.4,5.2,227,2026-09-20 18:25:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,27,0.15,81.6,5.2,227,2026-09-20 18:30:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,27,0.15,81.6,5.2,227,2026-09-20 18:35:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,27,0.15,81.6,5.2,227,2026-09-20 18:40:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,27,0.15,81.6,5.2,227,2026-09-20 18:45:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,27,0.15,81.6,5.1,227,2026-09-20 18:50:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,27,0.15,81.6,5.1,227,2026-09-20 18:55:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,27,0.15,81.6,5.1,227,2026-09-20 19:00:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,27,0.15,81.6,5.0,227,2026-09-20 19:05:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,27,0.15,81.6,5.0,227,2026-09-20 19:10:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,27,0.15,81.6,5.0,227,2026-09-20 19:15:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,27,0.15,81.6,5.0,227,2026-09-20 19:20:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,26,0.15,81.6,4.9,227,2026-09-20 19:25:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,26,0.15,81.6,4.9,227,2026-09-20 19:30:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,26,0.15,81.6,4.9,228,2026-09-20 19:35:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,26,0.15,81.7,4.9,229,2026-09-20 19:40:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,26,0.15,81.7,4.9,229,2026-09-20 19:45:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,26,0.15,81.8,5.0,230,2026-09-20 19:50:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,26,0.15,81.8,5.0,231,2026-09-20 19:55:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,26,0.15,81.8,5.0,232,2026-09-20 20:00:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,26,0.15,81.9,5.0,232,2026-09-20 20:05:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,26,0.15,81.9,5.1,233,2026-09-20 20:10:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,26,0.15,81.9,5.1,234,2026-09-20 20:15:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,26,0.15,82.0,5.1,234,2026-09-20 20:20:00,PT5M,0.0,0.0,0.0,0.0,0.0
