gti,ghi,dni,dhi,air_temp,albedo,relative_humidity,wind_speed_10m,wind_direction_10m,period_end,period,power,power_p10,power_p25,power_p75,power_p90
956,966,844,124,38,0.15,28.9,4.5,230,2026-09-01 12:20:00,PT5M,100.0,100.0,100.0,100.0,100.0
954,964,843,125,38,0.15,28.7,4.6,230,2026-09-01 12:25:00,PT5M,100.0,100.0,100.0,100.0,100.0
952,962,842,125,39,0.15,28.5,4.6,229,2026-09-01 12:30:00,PT5M,100.0,100.0,100.0,100.0,100.0
949,959,840,125,39,0.15,28.4,4.6,229,2026-09-01 12:35:00,PT5M,100.0,100.0,100.0,100.0,100.0
945,955,838,126,39,0.15,28.3,4.7,229,2026-09-01 12:40:00,PT5M,100.0,100.0,100.0,100.0,100.0
941,951,836,127,39,0.15,28.3,4.7,229,2026-09-01 12:45:00,PT5M,100.0,100.0,100.0,98.5061,97.1615
936,946,833,128,39,0.15,28.2,4.8,228,2026-09-01 12:50:00,PT5M,100.0,100.0,100.0,99.1732,98.429
931,941,831,129,39,0.15,28.1,4.8,228,2026-09-01 12:55:00,PT5M,100.0,100.0,100.0,99.8655,99.7445
925,936,828,130,39,0.15,28.1,4.9,228,2026-09-01 13:00:00,PT5M,100.0,100.0,100.0,99.8068,99.633
919,930,825,131,39,0.15,28.0,4.9,228,2026-09-01 13:05:00,PT5M,100.0,100.0,100.0,100.0,100.0
913,923,823,131,39,0.15,27.9,5.0,228,2026-09-01 13:10:00,PT5M,100.0,100.0,100.0,99.6768,99.386
906,916,820,132,39,0.15,27.9,5.1,227,2026-09-01 13:15:00,PT5M,100.0,100.0,100.0,99.9855,99.9725
898,908,816,133,39,0.15,27.8,5.1,227,2026-09-01 13:20:00,PT5M,100.0,100.0,100.0,99.5237,99.095
890,900,813,133,39,0.15,27.7,5.2,227,2026-09-01 13:25:00,PT5M,100.0,100.0,100.0,98.6582,97.4505
881,891,810,134,39,0.15,27.7,5.2,227,2026-09-01 13:30:00,PT5M,100.0,100.0,100.0,96.6148,93.568
872,882,806,135,39,0.15,27.7,5.3,226,2026-09-01 13:35:00,PT5M,100.0,100.0,100.0,96.4903,93.3315
863,873,802,135,39,0.15,27.8,5.4,226,2026-09-01 13:40:00,PT5M,100.0,100.0,100.0,95.1603,90.8045
853,863,798,136,39,0.15,27.9,5.6,226,2026-09-01 13:45:00,PT5M,100.0,100.0,100.0,93.8185,88.255
842,852,794,136,39,0.15,28.0,5.7,226,2026-09-01 13:50:00,PT5M,100.0,100.0,100.0,92.8462,86.4075
783,793,647,215,39,0.15,28.1,5.8,225,2026-09-01 13:55:00,PT5M,97.048,100.0,100.0,88.9105,81.5865
772,782,643,215,39,0.15,28.2,5.9,225,2026-09-01 14:00:00,PT5M,96.594,100.0,100.0,89.052,82.264
749,758,604,232,39,0.15,28.3,6.1,225,2026-09-01 14:05:00,PT5M,94.528,100.0,100.0,84.795,76.035
732,741,584,238,39,0.15,28.4,6.2,225,2026-09-01 14:10:00,PT5M,93.247,100.0,100.0,82.8293,73.453
705,714,537,257,39,0.15,28.6,6.3,224,2026-09-01 14:15:00,PT5M,90.469,100.0,100.0,78.2889,67.3265
689,697,520,260,39,0.15,28.7,6.5,224,2026-09-01 14:20:00,PT5M,89.149,100.0,100.0,77.1647,66.3785
663,671,481,274,39,0.15,28.8,6.6,224,2026-09-01 14:25:00,PT5M,86.48,100.0,98.7982,74.1618,63.075
647,654,466,275,38,0.15,28.9,6.7,224,2026-09-01 14:30:00,PT5M,85.106,100.0,98.7924,71.4196,59.1015
622,629,431,284,38,0.15,29.1,6.8,224,2026-09-01 14:35:00,PT5M,82.4,100.0,96.3653,68.4347,55.8655
604,611,413,285,38,0.15,29.4,6.8,224,2026-09-01 14:40:00,PT5M,80.675,100.0,95.2677,66.0823,52.9485
579,586,380,291,38,0.15,29.7,6.9,225,2026-09-01 14:45:00,PT5M,77.847,100.0,93.472,62.222,48.159
556,562,350,295,38,0.15,30.0,6.9,225,2026-09-01 14:50:00,PT5M,75.045,100.0,90.4458,59.6442,45.783
533,539,324,297,38,0.15,30.3,6.9,225,2026-09-01 14:55:00,PT5M,72.309,100.0,88.6082,56.0098,41.34
514,520,308,294,38,0.15,30.7,7.0,225,2026-09-01 15:00:00,PT5M,70.288,100.0,86.8775,53.6985,38.7675
492,497,284,294,38,0.15,31.0,7.0,226,2026-09-01 15:05:00,PT5M,67.564,100.0,84.6537,50.4743,35.093
471,476,263,291,38,0.15,31.3,7.1,226,2026-09-01 15:10:00,PT5M,64.94,98.04,82.3608,47.5192,31.84
451,455,246,287,37,0.15,31.6,7.1,226,2026-09-01 15:15:00,PT5M,62.459,96.249,80.2429,44.6751,28.669
432,437,233,281,37,0.15,32.0,7.1,227,2026-09-01 15:20:00,PT5M,60.326,94.475,78.2989,42.3531,26.177
413,418,219,274,37,0.15,32.3,7.2,227,2026-09-01 15:25:00,PT5M,58.119,92.8155,76.38,39.858,23.4225
394,398,205,268,37,0.15,32.6,7.2,227,2026-09-01 15:30:00,PT5M,55.669,90.861,74.1908,37.1472,20.477
377,381,196,260,37,0.15,33.0,7.2,227,2026-09-01 15:35:00,PT5M,53.727,89.33,72.4651,34.9889,18.124
