gti,ghi,dni,dhi,air_temp,albedo,relative_humidity,wind_speed_10m,wind_direction_10m,period_end,period,power,power_p10,power_p25,power_p75,power_p90
0,0,0,0,25,0.15,75.3,4.6,222,2026-08-21 05:35:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,25,0.15,75.3,4.6,223,2026-08-21 05:40:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,25,0.15,75.4,4.6,223,2026-08-21 05:45:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,25,0.15,75.5,4.6,223,2026-08-21 05:50:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,25,0.15,75.6,4.6,223,2026-08-21 05:55:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,25,0.15,75.6,4.6,224,2026-08-21 06:00:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,25,0.15,75.7,4.6,224,2026-08-21 06:05:00,PT5M,0.0,0.0,0.0,0.0,0.0
2,2,0,2,25,0.15,75.8,4.6,224,2026-08-21 06:10:00,PT5M,0.0,0.0,0.0,0.0,0.0
5,5,0,5,25,0.15,75.9,4.6,224,2026-08-21 06:15:00,PT5M,0.0,0.1245,0.0655,0.0,0.0
7,8,0,8,25,0.15,76.0,4.7,224,2026-08-21 06:20:00,PT5M,0.323,0.723,0.5335,0.1125,0.0
13,14,0,14,25,0.15,76.0,4.7,225,2026-08-21 06:25:00,PT5M,1.074,1.751,1.4303,0.7177,0.397
18,19,0,19,25,0.15,76.1,4.7,225,2026-08-21 06:30:00,PT5M,1.747,2.4275,2.1052,1.3888,1.0665
25,26,0,26,25,0.15,75.8,4.7,225,2026-08-21 06:35:00,PT5M,2.675,3.797,3.2655,2.0845,1.553
31,33,0,33,25,0.15,75.0,4.7,225,2026-08-21 06:40:00,PT5M,3.535,5.1865,4.4042,2.6658,1.8835
40,41,0,41,26,0.15,74.3,4.7,225,2026-08-21 06:45:00,PT5M,4.556,6.5025,5.5805,3.5315,2.6095
49,50,0,50,26,0.15,73.5,4.8,225,2026-08-21 06:50:00,PT5M,5.746,7.8585,6.8578,4.6342,3.6335
57,59,0,59,26,0.15,72.8,4.8,225,2026-08-21 06:55:00,PT5M,6.949,9.3885,8.2329,5.6651,4.5095
65,67,0,67,26,0.15,72.1,4.8,225,2026-08-21 07:00:00,PT5M,7.92,11.161,9.6258,6.2142,4.679
73,76,0,76,26,0.15,71.4,4.9,225,2026-08-21 07:05:00,PT5M,8.925,12.785,10.9565,6.8935,5.065
81,83,0,83,26,0.15,70.7,4.9,226,2026-08-21 07:10:00,PT5M,9.903,14.147,12.1366,7.6694,5.659
90,94,0,94,27,0.15,70.0,4.9,226,2026-08-21 07:15:00,PT5M,11.151,15.0325,13.1939,9.1081,7.2695
96,99,0,99,27,0.15,69.3,4.9,226,2026-08-21 07:20:00,PT5M,11.843,15.5455,13.7917,9.8943,8.1405
107,110,0,110,27,0.15,68.6,5.0,226,2026-08-21 07:25:00,PT5M,13.147,18.9655,16.2093,10.0847,7.3285
118,122,0,122,27,0.15,68.0,5.0,226,2026-08-21 07:30:00,PT5M,14.543,20.8,17.8361,11.2499,8.286
133,138,0,138,27,0.15,67.1,5.1,226,2026-08-21 07:35:00,PT5M,16.327,23.4915,20.0977,12.5563,9.1625
152,157,0,157,27,0.15,66.1,5.1,227,2026-08-21 07:40:00,PT5M,18.48,25.4315,22.1386,14.8214,11.5285
169,175,6,173,28,0.15,65.1,5.2,227,2026-08-21 07:45:00,PT5M,20.719,28.8615,25.0045,16.4335,12.5765
181,189,10,184,28,0.15,64.1,5.3,228,2026-08-21 07:50:00,PT5M,22.474,33.673,28.3681,16.5799,11.275
197,206,19,198,28,0.15,63.1,5.3,229,2026-08-21 07:55:00,PT5M,25.172,38.2275,32.0432,18.3008,12.1165
216,227,33,212,28,0.15,62.2,5.4,229,2026-08-21 08:00:00,PT5M,28.39,43.4235,36.3022,20.4778,13.3565
236,250,51,225,28,0.15,61.2,5.5,230,2026-08-21 08:05:00,PT5M,32.334,48.2685,40.7204,23.9476,16.3995
254,272,78,232,29,0.15,60.3,5.6,230,2026-08-21 08:10:00,PT5M,36.725,52.923,45.2501,28.1999,20.527
274,297,122,232,29,0.15,59.4,5.7,231,2026-08-21 08:15:00,PT5M,42.384,60.6065,51.9746,32.7934,24.1615
293,321,164,232,29,0.15,58.5,5.7,231,2026-08-21 08:20:00,PT5M,47.722,68.6135,58.7173,36.7267,26.8305
315,349,215,228,29,0.15,57.6,5.8,232,2026-08-21 08:25:00,PT5M,53.707,76.5555,65.7323,41.6817,30.8585
337,377,264,224,30,0.15,56.8,5.9,232,2026-08-21 08:30:00,PT5M,59.188,83.342,71.9004,46.4756,35.034
360,407,318,216,30,0.15,55.9,5.9,233,2026-08-21 08:35:00,PT5M,64.809,89.9995,78.0669,51.5511,39.6185
386,439,380,206,30,0.15,54.9,6.0,233,2026-08-21 08:40:00,PT5M,70.695,97.117,84.6011,56.7889,44.273
413,473,444,192,30,0.15,54.0,6.0,233,2026-08-21 08:45:00,PT5M,76.357,100.0,90.8612,61.8528,48.7985
441,509,514,175,30,0.15,53.1,6.0,233,2026-08-21 08:50:00,PT5M,82.051,100.0,98.1139,65.9881,51.531
455,524,519,179,31,0.15,52.2,6.1,233,2026-08-21 08:55:00,PT5M,82.801,100.0,98.8099,66.7921,52.3835
469,538,523,183,31,0.15,51.3,6.1,233,2026-08-21 09:00:00,PT5M,83.569,100.0,99.5485,67.5895,53.2075
483,553,527,186,31,0.15,50.4,6.1,233,2026-08-21 09:05:00,PT5M,84.248,100.0,100.0,68.3288,54.001
496,567,531,189,31,0.15,49.6,6.1,233,2026-08-21 09:10:00,PT5M,84.925,100.0,100.0,69.071,54.802
510,581,537,192,31,0.15,48.7,6.2,233,2026-08-21 09:15:00,PT5M,85.664,100.0,100.0,69.9545,55.8155
523,596,542,195,32,0.15,47.9,6.2,233,2026-08-21 09:20:00,PT5M,86.372,100.0,100.0,70.8578,56.8945
536,610,547,197,32,0.15,47.1,6.2,233,2026-08-21 09:25:00,PT5M,87.051,100.0,100.0,71.7257,57.9325
549,623,552,200,32,0.15,46.3,6.3,233,2026-08-21 09:30:00,PT5M,87.701,100.0,100.0,72.5581,58.929
562,636,556,202,32,0.15,45.6,6.3,233,2026-08-21 09:35:00,PT5M,88.26,100.0,100.0,73.2939,59.824
573,649,558,205,32,0.15,45.0,6.3,233,2026-08-21 09:40:00,PT5M,88.732,100.0,100.0,73.9367,60.6205
585,661,560,208,33,0.15,44.4,6.3,233,2026-08-21 09:45:00,PT5M,89.181,100.0,100.0,74.5505,61.3825
596,672,563,211,33,0.15,43.9,6.3,233,2026-08-21 09:50:00,PT5M,89.608,100.0,100.0,75.1356,62.11
606,683,564,214,33,0.15,43.3,6.4,233,2026-08-21 09:55:00,PT5M,89.955,100.0,100.0,75.6271,62.7315
616,693,565,217,33,0.15,42.8,6.4,233,2026-08-21 10:00:00,PT5M,90.285,100.0,100.0,76.095,63.3235
626,703,565,220,33,0.15,42.2,6.4,233,2026-08-21 10:05:00,PT5M,90.595,100.0,100.0,76.5363,63.883
635,713,566,223,33,0.15,41.7,6.4,233,2026-08-21 10:10:00,PT5M,90.886,100.0,100.0,76.9499,64.407
644,722,567,226,34,0.15,41.1,6.4,233,2026-08-21 10:15:00,PT5M,91.156,100.0,100.0,77.3357,64.897
653,731,567,229,34,0.15,40.6,6.5,233,2026-08-21 10:20:00,PT5M,91.406,100.0,100.0,77.6946,65.354
661,740,567,232,34,0.15,40.1,6.5,233,2026-08-21 10:25:00,PT5M,91.635,100.0,100.0,78.026,65.7775
669,748,567,235,34,0.15,39.6,6.5,233,2026-08-21 10:30:00,PT5M,91.845,100.0,100.0,78.3318,66.1695
678,758,573,235,34,0.15,39.1,6.5,233,2026-08-21 10:35:00,PT5M,92.348,100.0,100.0,78.9501,66.8915
689,770,584,233,34,0.15,38.8,6.5,233,2026-08-21 10:40:00,PT5M,93.135,100.0,100.0,79.8718,67.9345
700,782,595,230,35,0.15,38.5,6.5,233,2026-08-21 10:45:00,PT5M,93.896,100.0,100.0,80.762,68.941
710,794,606,227,35,0.15,38.2,6.5,233,2026-08-21 10:50:00,PT5M,94.629,100.0,100.0,81.6179,69.9075
721,805,617,224,35,0.15,37.8,6.5,234,2026-08-21 10:55:00,PT5M,95.335,100.0,100.0,82.4397,70.8335
730,816,628,220,35,0.15,37.5,6.5,234,2026-08-21 11:00:00,PT5M,96.013,100.0,100.0,83.2245,71.7145
740,827,639,216,35,0.15,37.2,6.5,234,2026-08-21 11:05:00,PT5M,96.663,100.0,100.0,83.9685,72.543
749,838,650,212,35,0.15,36.9,6.5,234,2026-08-21 11:10:00,PT5M,97.285,100.0,100.0,84.6678,73.312
758,847,661,208,35,0.15,36.6,6.5,234,2026-08-21 11:15:00,PT5M,97.892,100.0,100.0,85.3601,74.081
766,857,672,204,36,0.15,36.3,6.5,234,2026-08-21 11:20:00,PT5M,98.479,100.0,100.0,86.0321,74.8295
