gti,ghi,dni,dhi,air_temp,albedo,relative_humidity,wind_speed_10m,wind_direction_10m,period_end,period,power,power_p10,power_p25,power_p75,power_p90
0,0,0,0,26,0.15,73.3,3.7,216,2026-08-24 05:20:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,26,0.15,73.3,3.7,215,2026-08-24 05:25:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,26,0.15,73.4,3.7,215,2026-08-24 05:30:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,26,0.15,73.5,3.7,214,2026-08-24 05:35:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,26,0.15,73.5,3.7,215,2026-08-24 05:40:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,26,0.15,73.5,3.7,215,2026-08-24 05:45:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,26,0.15,73.6,3.7,216,2026-08-24 05:50:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,26,0.15,73.6,3.7,216,2026-08-24 05:55:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,26,0.15,73.7,3.7,217,2026-08-24 06:00:00,PT5M,0.0,0.0,0.0,0.0,0.0
1,1,0,1,26,0.15,73.7,3.8,217,2026-08-24 06:05:00,PT5M,0.0,0.0,0.0,0.0,0.0
4,4,0,4,26,0.15,73.7,3.8,218,2026-08-24 06:10:00,PT5M,0.0,0.0,0.0,0.0,0.0
9,9,0,9,26,0.15,73.8,3.8,218,2026-08-24 06:15:00,PT5M,0.489,0.627,0.5616,0.4164,0.351
13,14,0,14,26,0.15,73.8,3.8,218,2026-08-24 06:20:00,PT5M,1.16,1.3815,1.2766,1.0434,0.9385
18,19,0,19,26,0.15,73.9,3.8,219,2026-08-24 06:25:00,PT5M,1.772,2.3765,2.0902,1.4538,1.1675
25,26,0,26,26,0.15,73.9,3.8,219,2026-08-24 06:30:00,PT5M,2.602,3.4625,3.0549,2.1491,1.7415
30,31,0,31,26,0.15,73.6,3.8,220,2026-08-24 06:35:00,PT5M,3.333,4.8895,4.1522,2.5138,1.7765
37,38,0,38,26,0.15,73.1,3.8,220,2026-08-24 06:40:00,PT5M,4.254,5.812,5.074,3.434,2.696
45,47,0,47,26,0.15,72.6,3.7,221,2026-08-24 06:45:00,PT5M,5.313,7.369,6.3951,4.2309,3.257
52,54,0,54,26,0.15,72.0,3.7,221,2026-08-24 06:50:00,PT5M,6.2,8.785,7.5605,4.8395,3.615
64,67,0,67,26,0.15,71.5,3.7,222,2026-08-24 06:55:00,PT5M,7.877,10.486,9.2501,6.5039,5.268
77,79,0,79,27,0.15,71.0,3.7,222,2026-08-24 07:00:00,PT5M,9.431,12.394,10.9904,7.8716,6.468
