gti,ghi,dni,dhi,air_temp,albedo,relative_humidity,wind_speed_10m,wind_direction_10m,period_end,period,power,power_p10,power_p25,power_p75,power_p90
494,512,0,512,36,0.15,37.1,4.7,238,2026-08-26 13:20:00,PT5M,65.012,79.086,72.4192,57.6048,50.938
537,560,46,516,36,0.15,37.3,4.7,239,2026-08-26 13:25:00,PT5M,63.109,83.661,73.9257,52.2923,42.557
576,609,141,477,36,0.15,37.4,4.7,240,2026-08-26 13:30:00,PT5M,63.804,83.3265,74.0788,53.5292,44.2815
597,636,205,446,35,0.15,37.7,4.7,241,2026-08-26 13:35:00,PT5M,64.136,84.6255,74.9198,53.3522,43.6465
582,618,180,452,35,0.15,38.0,4.6,242,2026-08-26 13:40:00,PT5M,64.838,85.608,75.7694,53.9066,44.068
592,633,224,429,35,0.15,38.3,4.5,242,2026-08-26 13:45:00,PT5M,62.735,85.291,74.6064,50.8636,40.179
585,626,222,425,35,0.15,38.7,4.4,243,2026-08-26 13:50:00,PT5M,61.987,84.5585,73.8665,50.1075,39.4155
561,596,175,440,35,0.15,39.0,4.4,244,2026-08-26 13:55:00,PT5M,58.831,78.563,69.2161,48.4459,39.099
521,547,91,467,35,0.15,39.4,4.3,245,2026-08-26 14:00:00,PT5M,56.87,75.802,66.834,46.906,37.938
498,519,52,474,35,0.15,39.7,4.2,245,2026-08-26 14:05:00,PT5M,54.994,73.1045,64.5257,45.4623,36.8835
467,483,0,483,34,0.15,40.1,4.1,246,2026-08-26 14:10:00,PT5M,53.124,69.257,61.6149,44.6331,36.991
450,466,0,466,34,0.15,40.4,4.1,247,2026-08-26 14:15:00,PT5M,51.259,64.934,58.4563,44.0617,37.584
434,450,0,450,34,0.15,40.8,4.0,248,2026-08-26 14:20:00,PT5M,49.399,61.4525,55.7428,43.0552,37.3455
418,433,0,433,34,0.15,41.2,3.9,249,2026-08-26 14:25:00,PT5M,47.553,61.8495,55.0774,40.0286,33.2565
403,417,0,417,34,0.15,41.5,3.9,250,2026-08-26 14:30:00,PT5M,46.657,60.491,53.9379,39.3761,32.823
395,409,0,409,34,0.15,41.8,3.8,250,2026-08-26 14:35:00,PT5M,46.647,59.4905,53.4066,39.8874,33.8035
387,401,0,401,34,0.15,41.9,3.9,250,2026-08-26 14:40:00,PT5M,45.683,56.6,51.4287,39.9373,34.766
364,377,0,377,34,0.15,42.0,3.9,249,2026-08-26 14:45:00,PT5M,44.696,53.667,49.4175,39.9745,35.725
356,369,0,369,34,0.15,42.1,3.9,249,2026-08-26 14:50:00,PT5M,43.688,52.4605,48.305,39.071,34.9155
348,360,0,360,34,0.15,42.3,3.9,249,2026-08-26 14:55:00,PT5M,42.66,50.8515,46.9712,38.3488,34.4685
333,344,0,344,34,0.15,42.4,4.0,249,2026-08-26 15:00:00,PT5M,41.613,49.2345,45.6242,37.6018,33.9915
325,336,0,336,34,0.15,42.5,4.0,248,2026-08-26 15:05:00,PT5M,39.742,47.8945,44.0327,35.4513,31.5895
316,327,0,327,34,0.15,42.6,4.0,248,2026-08-26 15:10:00,PT5M,38.494,47.5155,43.2421,33.7459,29.4725
308,319,0,319,33,0.15,42.8,4.0,248,2026-08-26 15:15:00,PT5M,37.332,47.9725,42.9322,31.7318,26.6915
293,304,0,304,33,0.15,42.9,4.1,248,2026-08-26 15:20:00,PT5M,36.9,48.289,42.8941,30.9059,25.511
283,293,1,293,33,0.15,43.0,4.1,248,2026-08-26 15:25:00,PT5M,35.793,48.2685,42.3589,29.2271,23.3175
279,289,3,287,33,0.15,43.1,4.1,247,2026-08-26 15:30:00,PT5M,34.73,48.968,42.2236,27.2364,20.492
274,284,5,281,33,0.15,43.3,4.1,246,2026-08-26 15:35:00,PT5M,34.34,49.9835,42.5733,26.1067,18.6965
269,279,7,275,33,0.15,43.6,4.2,245,2026-08-26 15:40:00,PT5M,33.501,50.093,42.2335,24.7685,16.909
264,274,10,268,33,0.15,43.9,4.2,244,2026-08-26 15:45:00,PT5M,33.275,51.5625,42.8998,23.6502,14.9875
259,269,13,261,33,0.15,44.1,4.3,242,2026-08-26 15:50:00,PT5M,32.627,52.561,43.1184,22.1356,12.693
250,260,15,251,33,0.15,44.4,4.4,241,2026-08-26 15:55:00,PT5M,32.141,52.985,43.1113,21.1707,11.297
244,254,20,243,33,0.15,44.7,4.4,239,2026-08-26 16:00:00,PT5M,32.258,54.557,43.9941,20.5219,9.959
238,248,25,235,33,0.15,45.0,4.5,238,2026-08-26 16:05:00,PT5M,32.359,56.7015,45.1706,19.5474,8.0165
232,242,31,227,33,0.15,45.2,4.5,237,2026-08-26 16:10:00,PT5M,32.521,58.0365,45.95,19.092,7.0055
223,234,36,217,33,0.15,45.5,4.6,236,2026-08-26 16:15:00,PT5M,32.744,59.9525,47.064,18.424,5.5355
216,228,43,207,32,0.15,45.8,4.7,235,2026-08-26 16:20:00,PT5M,33.24,61.3535,48.0363,18.4437,5.1265
209,221,52,198,32,0.15,46.1,4.7,233,2026-08-26 16:25:00,PT5M,33.533,62.6465,48.8556,18.2104,4.4195
201,213,61,187,32,0.15,46.4,4.8,232,2026-08-26 16:30:00,PT5M,33.716,63.673,49.4826,17.9494,3.759
192,206,71,177,32,0.15,47.0,4.9,231,2026-08-26 16:35:00,PT5M,33.628,65.463,50.383,16.873,1.793
183,197,81,166,32,0.15,47.8,4.9,231,2026-08-26 16:40:00,PT5M,31.526,61.225,47.1568,15.8952,1.827
174,188,91,155,32,0.15,48.8,5.0,231,2026-08-26 16:45:00,PT5M,29.372,56.9715,43.8978,14.8462,1.7725
164,179,101,143,31,0.15,49.7,5.0,230,2026-08-26 16:50:00,PT5M,27.187,52.7005,40.6149,13.7591,1.6735
152,166,94,135,31,0.15,50.6,5.1,230,2026-08-26 16:55:00,PT5M,24.982,48.417,37.316,12.648,1.547
140,153,87,126,31,0.15,51.6,5.1,229,2026-08-26 17:00:00,PT5M,22.846,44.218,34.0942,11.5978,1.474
129,140,79,118,31,0.15,52.6,5.2,229,2026-08-26 17:05:00,PT5M,20.604,39.937,30.7791,10.4289,1.271
117,128,70,109,30,0.15,53.6,5.3,228,2026-08-26 17:10:00,PT5M,18.39,35.7235,27.5127,9.2673,1.0565
106,115,59,100,30,0.15,54.6,5.3,228,2026-08-26 17:15:00,PT5M,16.106,31.517,24.2169,7.9951,0.695
94,102,45,91,30,0.15,55.6,5.4,227,2026-08-26 17:20:00,PT5M,13.823,27.411,20.9745,6.6715,0.235
83,89,30,83,29,0.15,56.7,5.4,227,2026-08-26 17:25:00,PT5M,11.598,23.439,17.83,5.366,0.0
73,77,15,74,29,0.15,57.8,5.5,227,2026-08-26 17:30:00,PT5M,9.473,19.553,14.7782,4.1678,0.0
62,64,0,64,29,0.15,58.6,5.5,226,2026-08-26 17:35:00,PT5M,7.519,14.514,11.2005,3.8375,0.524
50,52,0,52,29,0.15,59.0,5.5,226,2026-08-26 17:40:00,PT5M,6.024,11.417,8.8624,3.1856,0.631
40,41,0,41,29,0.15,59.5,5.4,226,2026-08-26 17:45:00,PT5M,4.562,8.5665,6.6696,2.4544,0.5575
30,31,0,31,29,0.15,60.0,5.4,226,2026-08-26 17:50:00,PT5M,3.322,6.181,4.8267,1.8173,0.463
22,22,0,22,28,0.15,60.4,5.3,226,2026-08-26 17:55:00,PT5M,2.254,4.135,3.244,1.264,0.373
14,15,0,15,28,0.15,60.9,5.3,226,2026-08-26 18:00:00,PT5M,1.287,2.4245,1.8857,0.6883,0.1495
8,8,0,8,28,0.15,61.4,5.2,226,2026-08-26 18:05:00,PT5M,0.432,0.9775,0.7191,0.1449,0.0
3,3,0,3,28,0.15,61.9,5.2,226,2026-08-26 18:10:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,28,0.15,62.3,5.2,226,2026-08-26 18:15:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,28,0.15,62.8,5.1,226,2026-08-26 18:20:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,28,0.15,63.3,5.1,226,2026-08-26 18:25:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,28,0.15,63.8,5.0,226,2026-08-26 18:30:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,28,0.15,64.1,5.0,226,2026-08-26 18:35:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,27,0.15,64.3,4.9,226,2026-08-26 18:40:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,27,0.15,64.5,4.9,225,2026-08-26 18:45:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,27,0.15,64.6,4.8,225,2026-08-26 18:50:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,27,0.15,64.8,4.8,225,2026-08-26 18:55:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,27,0.15,64.9,4.7,225,2026-08-26 19:00:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,27,0.15,65.1,4.7,224,2026-08-26 19:05:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,27,0.15,65.2,4.6,224,2026-08-26 19:10:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,27,0.15,65.4,4.6,224,2026-08-26 19:15:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,27,0.15,65.6,4.5,224,2026-08-26 19:20:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,27,0.15,65.7,4.5,224,2026-08-26 19:25:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,27,0.15,65.9,4.4,223,2026-08-26 19:30:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,27,0.15,66.1,4.4,223,2026-08-26 19:35:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,27,0.15,66.2,4.3,223,2026-08-26 19:40:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,27,0.15,66.4,4.3,223,2026-08-26 19:45:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,27,0.15,66.5,4.3,223,2026-08-26 19:50:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,27,0.15,66.7,4.3,223,2026-08-26 19:55:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,27,0.15,66.9,4.2,223,2026-08-26 20:00:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,27,0.15,67.0,4.2,223,2026-08-26 20:05:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,27,0.15,67.2,4.2,222,2026-08-26 20:10:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,27,0.15,67.4,4.1,222,2026-08-26 20:15:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,27,0.15,67.5,4.1,222,2026-08-26 20:20:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,27,0.15,67.7,4.1,222,2026-08-26 20:25:00,PT5M,0.0,0.0,0.0,0.0,0.0
