gti,ghi,dni,dhi,air_temp,albedo,relative_humidity,wind_speed_10m,wind_direction_10m,period_end,period,power,power_p10,power_p25,power_p75,power_p90
0,0,0,0,23,0.15,81.6,1.7,229,2026-08-05 05:20:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,23,0.15,81.4,1.7,228,2026-08-05 05:25:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,23,0.15,81.3,1.8,228,2026-08-05 05:30:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,23,0.15,81.2,1.7,227,2026-08-05 05:35:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,24,0.15,81.0,1.7,227,2026-08-05 05:40:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,24,0.15,80.8,1.6,226,2026-08-05 05:45:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,24,0.15,80.7,1.6,226,2026-08-05 05:50:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,24,0.15,80.5,1.5,226,2026-08-05 05:55:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,24,0.15,80.3,1.4,225,2026-08-05 06:00:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,24,0.15,80.2,1.4,225,2026-08-05 06:05:00,PT5M,0.0,0.0,0.0,0.0,0.0
1,1,0,1,24,0.15,80.0,1.3,224,2026-08-05 06:10:00,PT5M,0.0,0.0,0.0,0.0,0.0
3,3,0,3,24,0.15,79.9,1.3,224,2026-08-05 06:15:00,PT5M,0.0,0.0,0.0,0.0,0.0
5,5,0,5,24,0.15,79.7,1.2,223,2026-08-05 06:20:00,PT5M,0.0,0.159,0.0837,0.0,0.0
7,7,0,7,24,0.15,79.6,1.2,222,2026-08-05 06:25:00,PT5M,0.23,0.86,0.5616,0.0,0.0
10,11,0,11,24,0.15,79.4,1.1,222,2026-08-05 06:30:00,PT5M,0.667,1.683,1.2017,0.1323,0.0
12,13,0,13,24,0.15,79.0,1.1,221,2026-08-05 06:35:00,PT5M,0.938,2.2495,1.6283,0.2477,0.0
15,15,0,15,24,0.15,78.4,1.0,221,2026-08-05 06:40:00,PT5M,1.255,2.6485,1.9884,0.5216,0.0
18,19,0,19,24,0.15,77.7,1.0,221,2026-08-05 06:45:00,PT5M,1.722,3.5375,2.6775,0.7665,0.0
20,21,0,21,24,0.15,77.1,1.0,221,2026-08-05 06:50:00,PT5M,1.951,4.048,3.0547,0.8473,0.0
24,25,0,25,25,0.15,76.5,1.0,221,2026-08-05 06:55:00,PT5M,2.529,4.9325,3.794,1.264,0.1255
26,26,0,26,25,0.15,75.9,1.0,221,2026-08-05 07:00:00,PT5M,2.71,5.57,4.2152,1.2048,0.0
30,31,0,31,25,0.15,75.3,1.0,221,2026-08-05 07:05:00,PT5M,3.297,6.5855,5.0278,1.5662,0.0085
36,38,0,38,25,0.15,74.7,1.0,221,2026-08-05 07:10:00,PT5M,4.125,7.859,6.0902,2.1598,0.391
42,44,0,44,25,0.15,74.1,1.0,221,2026-08-05 07:15:00,PT5M,4.902,9.0615,7.0912,2.7128,0.7425
49,51,0,51,25,0.15,73.5,1.0,221,2026-08-05 07:20:00,PT5M,5.807,10.3395,8.1925,3.4215,1.2745
59,61,0,61,25,0.15,73.0,0.9,221,2026-08-05 07:25:00,PT5M,7.046,11.9315,9.6173,4.4747,2.1605
68,71,0,71,26,0.15,72.4,0.9,221,2026-08-05 07:30:00,PT5M,8.252,13.7565,11.1491,5.3549,2.7475
80,83,0,83,26,0.15,71.8,0.9,222,2026-08-05 07:35:00,PT5M,9.742,15.933,13.0004,6.4836,3.551
93,96,0,96,26,0.15,71.1,0.9,226,2026-08-05 07:40:00,PT5M,11.259,18.2925,14.9608,7.5572,4.2255
105,109,0,109,26,0.15,70.5,0.9,229,2026-08-05 07:45:00,PT5M,12.651,20.7975,16.9386,8.3634,4.5045
120,124,0,124,26,0.15,69.9,0.9,232,2026-08-05 07:50:00,PT5M,14.353,23.305,19.0645,9.6415,5.401
137,141,0,141,26,0.15,69.3,0.9,236,2026-08-05 07:55:00,PT5M,16.344,27.8935,22.4226,10.2654,4.7945
154,160,0,160,26,0.15,68.7,0.9,239,2026-08-05 08:00:00,PT5M,18.481,32.5835,25.9032,11.0588,4.3785
172,178,0,178,27,0.15,68.1,0.9,242,2026-08-05 08:05:00,PT5M,20.611,36.0765,28.7506,12.4714,5.1455
194,201,0,201,27,0.15,67.5,0.9,245,2026-08-05 08:10:00,PT5M,23.199,41.385,32.7704,13.6276,5.013
215,223,0,222,27,0.15,66.9,0.9,249,2026-08-05 08:15:00,PT5M,25.696,46.059,36.4132,14.9788,5.333
236,247,23,235,27,0.15,66.3,1.0,252,2026-08-05 08:20:00,PT5M,30.114,52.5595,41.9272,18.3008,7.6685
257,273,52,245,27,0.15,65.7,1.0,255,2026-08-05 08:25:00,PT5M,34.74,59.2705,47.6506,21.8294,10.2095
278,301,88,250,27,0.15,65.1,1.0,257,2026-08-05 08:30:00,PT5M,40.211,67.074,54.3492,26.0728,13.348
299,330,134,251,28,0.15,64.6,1.0,260,2026-08-05 08:35:00,PT5M,46.097,75.3135,61.4739,30.7201,16.8805
311,342,139,258,28,0.15,64.0,0.9,262,2026-08-05 08:40:00,PT5M,47.482,76.901,62.9654,31.9986,18.063
322,354,143,265,28,0.15,63.5,0.8,265,2026-08-05 08:45:00,PT5M,48.822,78.3845,64.381,33.263,19.2595
332,366,148,272,28,0.15,63.0,0.8,268,2026-08-05 08:50:00,PT5M,50.117,79.802,65.7404,34.4936,20.432
