ghi,dni,dhi,air_temp,period_end,period
122,79,102,27,2026-07-08T01:40:00.0000000Z,PT5M
137,96,110,27,2026-07-08T01:45:00.0000000Z,PT5M
151,112,118,27,2026-07-08T01:50:00.0000000Z,PT5M
166,127,126,27,2026-07-08T01:55:00.0000000Z,PT5M
181,141,134,27,2026-07-08T02:00:00.0000000Z,PT5M
197,156,142,27,2026-07-08T02:05:00.0000000Z,PT5M
213,172,149,27,2026-07-08T02:10:00.0000000Z,PT5M
229,188,156,27,2026-07-08T02:15:00.0000000Z,PT5M
245,203,163,28,2026-07-08T02:20:00.0000000Z,PT5M
262,218,169,28,2026-07-08T02:25:00.0000000Z,PT5M
278,233,175,28,2026-07-08T02:30:00.0000000Z,PT5M
295,248,181,28,2026-07-08T02:35:00.0000000Z,PT5M
312,262,187,28,2026-07-08T02:40:00.0000000Z,PT5M
329,276,192,28,2026-07-08T02:45:00.0000000Z,PT5M
345,290,197,28,2026-07-08T02:50:00.0000000Z,PT5M
362,304,202,28,2026-07-08T02:55:00.0000000Z,PT5M
379,317,206,28,2026-07-08T03:00:00.0000000Z,PT5M
395,328,211,28,2026-07-08T03:05:00.0000000Z,PT5M
411,337,216,28,2026-07-08T03:10:00.0000000Z,PT5M
426,346,220,28,2026-07-08T03:15:00.0000000Z,PT5M
441,354,225,28,2026-07-08T03:20:00.0000000Z,PT5M
456,361,230,28,2026-07-08T03:25:00.0000000Z,PT5M
471,369,234,28,2026-07-08T03:30:00.0000000Z,PT5M
485,376,238,28,2026-07-08T03:35:00.0000000Z,PT5M
499,383,242,28,2026-07-08T03:40:00.0000000Z,PT5M
513,389,246,28,2026-07-08T03:45:00.0000000Z,PT5M
527,395,250,28,2026-07-08T03:50:00.0000000Z,PT5M
541,402,254,28,2026-07-08T03:55:00.0000000Z,PT5M
554,409,257,28,2026-07-08T04:00:00.0000000Z,PT5M
568,416,260,28,2026-07-08T04:05:00.0000000Z,PT5M
580,421,263,28,2026-07-08T04:10:00.0000000Z,PT5M
592,426,266,28,2026-07-08T04:15:00.0000000Z,PT5M
604,431,269,28,2026-07-08T04:20:00.0000000Z,PT5M
616,435,272,29,2026-07-08T04:25:00.0000000Z,PT5M
627,440,274,29,2026-07-08T04:30:00.0000000Z,PT5M
638,444,277,29,2026-07-08T04:35:00.0000000Z,PT5M
648,448,280,29,2026-07-08T04:40:00.0000000Z,PT5M
658,450,282,29,2026-07-08T04:45:00.0000000Z,PT5M
667,453,285,29,2026-07-08T04:50:00.0000000Z,PT5M
676,456,287,29,2026-07-08T04:55:00.0000000Z,PT5M
685,458,290,29,2026-07-08T05:00:00.0000000Z,PT5M
693,459,293,29,2026-07-08T05:05:00.0000000Z,PT5M
700,459,296,29,2026-07-08T05:10:00.0000000Z,PT5M
706,459,299,29,2026-07-08T05:15:00.0000000Z,PT5M
713,459,302,29,2026-07-08T05:20:00.0000000Z,PT5M
718,458,304,29,2026-07-08T05:25:00.0000000Z,PT5M
723,457,307,29,2026-07-08T05:30:00.0000000Z,PT5M
728,456,310,29,2026-07-08T05:35:00.0000000Z,PT5M
733,456,312,29,2026-07-08T05:40:00.0000000Z,PT5M
737,454,315,29,2026-07-08T05:45:00.0000000Z,PT5M
740,453,317,29,2026-07-08T05:50:00.0000000Z,PT5M
743,452,320,29,2026-07-08T05:55:00.0000000Z,PT5M
746,450,322,29,2026-07-08T06:00:00.0000000Z,PT5M
750,451,323,29,2026-07-08T06:05:00.0000000Z,PT5M
754,454,323,29,2026-07-08T06:10:00.0000000Z,PT5M
758,457,322,29,2026-07-08T06:15:00.0000000Z,PT5M
762,460,322,29,2026-07-08T06:20:00.0000000Z,PT5M
765,463,321,29,2026-07-08T06:25:00.0000000Z,PT5M
768,466,321,29,2026-07-08T06:30:00.0000000Z,PT5M
771,469,320,29,2026-07-08T06:35:00.0000000Z,PT5M
772,471,319,29,2026-07-08T06:40:00.0000000Z,PT5M
774,473,318,29,2026-07-08T06:45:00.0000000Z,PT5M
775,475,317,29,2026-07-08T06:50:00.0000000Z,PT5M
776,477,316,29,2026-07-08T06:55:00.0000000Z,PT5M
776,479,315,29,2026-07-08T07:00:00.0000000Z,PT5M
774,478,315,29,2026-07-08T07:05:00.0000000Z,PT5M
770,473,317,29,2026-07-08T07:10:00.0000000Z,PT5M
766,468,318,29,2026-07-08T07:15:00.0000000Z,PT5M
761,463,320,29,2026-07-08T07:20:00.0000000Z,PT5M
756,458,321,29,2026-07-08T07:25:00.0000000Z,PT5M
751,453,322,29,2026-07-08T07:30:00.0000000Z,PT5M
745,447,323,29,2026-07-08T07:35:00.0000000Z,PT5M
738,442,324,29,2026-07-08T07:40:00.0000000Z,PT5M
732,436,324,29,2026-07-08T07:45:00.0000000Z,PT5M
725,431,325,29,2026-07-08T07:50:00.0000000Z,PT5M
717,425,325,29,2026-07-08T07:55:00.0000000Z,PT5M
709,419,325,29,2026-07-08T08:00:00.0000000Z,PT5M
702,415,324,29,2026-07-08T08:05:00.0000000Z,PT5M
695,411,323,29,2026-07-08T08:10:00.0000000Z,PT5M
687,408,321,29,2026-07-08T08:15:00.0000000Z,PT5M
679,405,319,29,2026-07-08T08:20:00.0000000Z,PT5M
671,402,317,29,2026-07-08T08:25:00.0000000Z,PT5M
663,399,315,29,2026-07-08T08:30:00.0000000Z,PT5M
654,395,312,29,2026-07-08T08:35:00.0000000Z,PT5M
644,391,310,29,2026-07-08T08:40:00.0000000Z,PT5M
635,388,307,29,2026-07-08T08:45:00.0000000Z,PT5M
625,384,304,29,2026-07-08T08:50:00.0000000Z,PT5M
615,380,302,29,2026-07-08T08:55:00.0000000Z,PT5M
604,375,299,29,2026-07-08T09:00:00.0000000Z,PT5M
593,369,296,29,2026-07-08T09:05:00.0000000Z,PT5M
580,362,294,29,2026-07-08T09:10:00.0000000Z,PT5M
568,354,292,29,2026-07-08T09:15:00.0000000Z,PT5M
555,346,289,29,2026-07-08T09:20:00.0000000Z,PT5M
542,339,286,29,2026-07-08T09:25:00.0000000Z,PT5M
529,331,283,29,2026-07-08T09:30:00.0000000Z,PT5M
515,323,280,29,2026-07-08T09:35:00.0000000Z,PT5M
502,315,277,29,2026-07-08T09:40:00.0000000Z,PT5M
488,307,273,29,2026-07-08T09:45:00.0000000Z,PT5M
475,300,269,29,2026-07-08T09:50:00.0000000Z,PT5M
461,292,265,29,2026-07-08T09:55:00.0000000Z,PT5M
448,285,260,29,2026-07-08T10:00:00.0000000Z,PT5M
433,275,256,29,2026-07-08T10:05:00.0000000Z,PT5M
417,263,252,29,2026-07-08T10:10:00.0000000Z,PT5M
401,251,248,29,2026-07-08T10:15:00.0000000Z,PT5M
386,238,243,29,2026-07-08T10:20:00.0000000Z,PT5M
370,226,239,29,2026-07-08T10:25:00.0000000Z,PT5M
354,214,233,29,2026-07-08T10:30:00.0000000Z,PT5M
338,201,228,29,2026-07-08T10:35:00.0000000Z,PT5M
323,189,222,29,2026-07-08T10:40:00.0000000Z,PT5M
307,176,216,29,2026-07-08T10:45:00.0000000Z,PT5M
292,164,210,29,2026-07-08T10:50:00.0000000Z,PT5M
276,151,204,28,2026-07-08T10:55:00.0000000Z,PT5M
261,138,197,28,2026-07-08T11:00:00.0000000Z,PT5M
247,129,190,28,2026-07-08T11:05:00.0000000Z,PT5M
233,121,182,28,2026-07-08T11:10:00.0000000Z,PT5M
220,114,174,28,2026-07-08T11:15:00.0000000Z,PT5M
207,106,166,28,2026-07-08T11:20:00.0000000Z,PT5M
193,97,157,28,2026-07-08T11:25:00.0000000Z,PT5M
180,89,149,28,2026-07-08T11:30:00.0000000Z,PT5M
167,79,141,28,2026-07-08T11:35:00.0000000Z,PT5M
154,70,132,28,2026-07-08T11:40:00.0000000Z,PT5M
141,59,124,28,2026-07-08T11:45:00.0000000Z,PT5M
128,48,115,28,2026-07-08T11:50:00.0000000Z,PT5M
116,36,106,28,2026-07-08T11:55:00.0000000Z,PT5M
103,21,98,28,2026-07-08T12:00:00.0000000Z,PT5M
90,3,89,28,2026-07-08T12:05:00.0000000Z,PT5M
77,0,77,28,2026-07-08T12:10:00.0000000Z,PT5M
65,0,65,28,2026-07-08T12:15:00.0000000Z,PT5M
54,0,54,27,2026-07-08T12:20:00.0000000Z,PT5M
44,0,44,27,2026-07-08T12:25:00.0000000Z,PT5M
35,0,35,27,2026-07-08T12:30:00.0000000Z,PT5M
27,0,27,27,2026-07-08T12:35:00.0000000Z,PT5M
20,0,20,27,2026-07-08T12:40:00.0000000Z,PT5M
13,0,13,27,2026-07-08T12:45:00.0000000Z,PT5M
8,0,8,27,2026-07-08T12:50:00.0000000Z,PT5M
3,0,3,27,2026-07-08T12:55:00.0000000Z,PT5M
0,0,0,27,2026-07-08T13:00:00.0000000Z,PT5M
0,0,0,27,2026-07-08T13:05:00.0000000Z,PT5M
0,0,0,27,2026-07-08T13:10:00.0000000Z,PT5M
0,0,0,27,2026-07-08T13:15:00.0000000Z,PT5M
0,0,0,27,2026-07-08T13:20:00.0000000Z,PT5M
0,0,0,27,2026-07-08T13:25:00.0000000Z,PT5M
0,0,0,27,2026-07-08T13:30:00.0000000Z,PT5M
0,0,0,27,2026-07-08T13:35:00.0000000Z,PT5M
0,0,0,27,2026-07-08T13:40:00.0000000Z,PT5M
0,0,0,27,2026-07-08T13:45:00.0000000Z,PT5M
0,0,0,27,2026-07-08T13:50:00.0000000Z,PT5M
0,0,0,27,2026-07-08T13:55:00.0000000Z,PT5M
0,0,0,27,2026-07-08T14:00:00.0000000Z,PT5M
0,0,0,27,2026-07-08T14:05:00.0000000Z,PT5M
0,0,0,27,2026-07-08T14:10:00.0000000Z,PT5M
0,0,0,27,2026-07-08T14:15:00.0000000Z,PT5M
0,0,0,27,2026-07-08T14:20:00.0000000Z,PT5M
0,0,0,27,2026-07-08T14:25:00.0000000Z,PT5M
0,0,0,27,2026-07-08T14:30:00.0000000Z,PT5M
0,0,0,27,2026-07-08T14:35:00.0000000Z,PT5M
0,0,0,27,2026-07-08T14:40:00.0000000Z,PT5M
0,0,0,27,2026-07-08T14:45:00.0000000Z,PT5M
0,0,0,27,2026-07-08T14:50:00.0000000Z,PT5M
0,0,0,27,2026-07-08T14:55:00.0000000Z,PT5M
0,0,0,27,2026-07-08T15:00:00.0000000Z,PT5M
0,0,0,27,2026-07-08T15:05:00.0000000Z,PT5M
0,0,0,27,2026-07-08T15:10:00.0000000Z,PT5M
0,0,0,27,2026-07-08T15:15:00.0000000Z,PT5M
0,0,0,27,2026-07-08T15:20:00.0000000Z,PT5M
0,0,0,27,2026-07-08T15:25:00.0000000Z,PT5M
0,0,0,27,2026-07-08T15:30:00.0000000Z,PT5M
0,0,0,27,2026-07-08T15:35:00.0000000Z,PT5M
0,0,0,27,2026-07-08T15:40:00.0000000Z,PT5M
0,0,0,27,2026-07-08T15:45:00.0000000Z,PT5M
0,0,0,27,2026-07-08T15:50:00.0000000Z,PT5M
0,0,0,27,2026-07-08T15:55:00.0000000Z,PT5M
0,0,0,27,2026-07-08T16:00:00.0000000Z,PT5M
0,0,0,27,2026-07-08T16:05:00.0000000Z,PT5M
0,0,0,27,2026-07-08T16:10:00.0000000Z,PT5M
0,0,0,27,2026-07-08T16:15:00.0000000Z,PT5M
0,0,0,27,2026-07-08T16:20:00.0000000Z,PT5M
0,0,0,27,2026-07-08T16:25:00.0000000Z,PT5M
0,0,0,27,2026-07-08T16:30:00.0000000Z,PT5M
0,0,0,27,2026-07-08T16:35:00.0000000Z,PT5M
0,0,0,27,2026-07-08T16:40:00.0000000Z,PT5M
0,0,0,27,2026-07-08T16:45:00.0000000Z,PT5M
0,0,0,27,2026-07-08T16:50:00.0000000Z,PT5M
0,0,0,27,2026-07-08T16:55:00.0000000Z,PT5M
0,0,0,27,2026-07-08T17:00:00.0000000Z,PT5M
0,0,0,27,2026-07-08T17:05:00.0000000Z,PT5M
0,0,0,27,2026-07-08T17:10:00.0000000Z,PT5M
0,0,0,27,2026-07-08T17:15:00.0000000Z,PT5M
0,0,0,27,2026-07-08T17:20:00.0000000Z,PT5M
0,0,0,27,2026-07-08T17:25:00.0000000Z,PT5M
0,0,0,27,2026-07-08T17:30:00.0000000Z,PT5M
0,0,0,27,2026-07-08T17:35:00.0000000Z,PT5M
0,0,0,27,2026-07-08T17:40:00.0000000Z,PT5M
0,0,0,27,2026-07-08T17:45:00.0000000Z,PT5M
0,0,0,27,2026-07-08T17:50:00.0000000Z,PT5M
0,0,0,27,2026-07-08T17:55:00.0000000Z,PT5M
