gti,ghi,dni,dhi,air_temp,albedo,relative_humidity,wind_speed_10m,wind_direction_10m,period_end,period,power,power_p10,power_p25,power_p75,power_p90
893,904,829,122,36,0.15,35.4,2.1,264,2026-08-31 10:50:00,PT5M,100.0,100.0,100.0,99.0126,98.124
901,912,830,122,36,0.15,34.9,2.0,265,2026-08-31 10:55:00,PT5M,100.0,100.0,100.0,97.9282,96.0635
908,919,832,123,36,0.15,34.5,1.9,266,2026-08-31 11:00:00,PT5M,100.0,100.0,100.0,97.9953,96.191
915,926,834,123,36,0.15,34.1,1.9,268,2026-08-31 11:05:00,PT5M,100.0,100.0,100.0,98.0513,96.2975
921,932,835,123,36,0.15,33.7,1.8,269,2026-08-31 11:10:00,PT5M,100.0,100.0,100.0,98.1032,96.396
927,937,836,123,37,0.15,33.3,1.7,271,2026-08-31 11:15:00,PT5M,100.0,100.0,100.0,98.1527,96.49
897,907,740,183,37,0.15,32.8,1.7,273,2026-08-31 11:20:00,PT5M,100.0,100.0,100.0,97.8242,95.866
902,912,742,183,37,0.15,32.4,1.6,274,2026-08-31 11:25:00,PT5M,100.0,100.0,100.0,97.8614,95.9365
906,916,744,182,37,0.15,32.1,1.5,277,2026-08-31 11:30:00,PT5M,100.0,100.0,100.0,97.8919,95.9945
910,920,745,182,37,0.15,31.7,1.5,278,2026-08-31 11:35:00,PT5M,100.0,100.0,100.0,97.915,96.0385
913,923,746,183,37,0.15,31.4,1.5,279,2026-08-31 11:40:00,PT5M,100.0,100.0,100.0,97.9311,96.069
916,926,746,184,37,0.15,31.1,1.5,280,2026-08-31 11:45:00,PT5M,100.0,100.0,100.0,97.9408,96.0875
918,928,746,184,37,0.15,30.9,1.4,280,2026-08-31 11:50:00,PT5M,100.0,100.0,100.0,97.9432,96.092
919,929,745,185,38,0.15,30.6,1.4,281,2026-08-31 11:55:00,PT5M,100.0,100.0,100.0,96.8579,94.03
920,930,744,187,38,0.15,30.3,1.4,282,2026-08-31 12:00:00,PT5M,100.0,100.0,100.0,96.8422,94.0
920,930,743,188,38,0.15,30.0,1.4,283,2026-08-31 12:05:00,PT5M,100.0,100.0,100.0,96.1461,92.6775
906,915,705,211,38,0.15,29.7,1.4,284,2026-08-31 12:10:00,PT5M,100.0,100.0,100.0,95.7848,91.991
905,915,704,212,38,0.15,29.5,1.3,285,2026-08-31 12:15:00,PT5M,98.734,100.0,100.0,94.5088,90.706
890,899,666,235,38,0.15,29.2,1.3,286,2026-08-31 12:20:00,PT5M,98.692,100.0,100.0,94.1005,89.968
888,897,665,235,38,0.15,28.9,1.3,287,2026-08-31 12:25:00,PT5M,97.24,100.0,100.0,92.6224,88.4665
885,895,662,236,38,0.15,28.7,1.3,288,2026-08-31 12:30:00,PT5M,97.119,100.0,100.0,92.1104,87.6025
869,878,624,259,38,0.15,28.5,1.2,289,2026-08-31 12:35:00,PT5M,95.58,100.0,100.0,86.2394,77.8325
852,860,587,280,38,0.15,28.4,1.2,290,2026-08-31 12:40:00,PT5M,93.965,100.0,100.0,83.2807,73.6645
834,843,550,300,38,0.15,28.4,1.2,292,2026-08-31 12:45:00,PT5M,92.321,100.0,100.0,80.682,70.2065
804,812,483,337,38,0.15,28.3,1.1,293,2026-08-31 12:50:00,PT5M,91.882,100.0,100.0,78.3675,66.204
786,793,450,353,39,0.15,28.2,1.1,295,2026-08-31 12:55:00,PT5M,90.251,100.0,100.0,76.2152,63.5825
768,775,420,366,39,0.15,28.1,1.1,297,2026-08-31 13:00:00,PT5M,88.654,100.0,100.0,73.5021,59.865
750,757,393,376,39,0.15,28.0,1.1,299,2026-08-31 13:05:00,PT5M,87.104,100.0,100.0,71.5177,57.4895
743,750,390,374,39,0.15,28.0,1.0,301,2026-08-31 13:10:00,PT5M,86.479,100.0,100.0,70.9798,57.03
717,723,347,391,39,0.15,27.9,1.0,303,2026-08-31 13:15:00,PT5M,84.159,100.0,100.0,67.6337,52.7605
701,707,328,396,39,0.15,27.8,1.0,305,2026-08-31 13:20:00,PT5M,82.743,100.0,99.6377,65.8483,50.6425
693,699,326,392,39,0.15,27.7,1.0,307,2026-08-31 13:25:00,PT5M,81.369,100.0,98.5335,64.2045,48.756
677,683,309,394,39,0.15,27.7,0.9,309,2026-08-31 13:30:00,PT5M,80.039,100.0,97.365,62.713,47.119
663,669,297,394,39,0.15,27.7,0.9,311,2026-08-31 13:35:00,PT5M,78.922,100.0,96.4504,61.3936,45.6175
651,656,289,390,39,0.15,27.8,0.7,312,2026-08-31 13:40:00,PT5M,78.052,100.0,95.7299,60.3741,44.4635
639,644,283,386,39,0.15,28.0,0.6,314,2026-08-31 13:45:00,PT5M,77.281,100.0,95.1586,59.4034,43.313
627,633,280,380,39,0.15,28.1,0.5,316,2026-08-31 13:50:00,PT5M,76.614,100.0,94.7411,58.4869,42.172
614,619,273,376,39,0.15,28.3,0.3,321,2026-08-31 13:55:00,PT5M,75.732,100.0,94.0959,57.3681,40.84
605,610,274,368,39,0.15,28.4,0.2,331,2026-08-31 14:00:00,PT5M,75.435,100.0,94.0455,56.8245,40.0745
596,601,277,360,39,0.15,28.6,0.1,2,2026-08-31 14:05:00,PT5M,75.245,100.0,94.4592,56.0308,38.7375
588,593,281,351,38,0.15,28.7,0.1,72,2026-08-31 14:10:00,PT5M,74.265,100.0,93.662,54.868,37.41
581,586,288,341,38,0.15,28.9,0.2,100,2026-08-31 14:15:00,PT5M,73.25,100.0,92.8326,53.6674,36.0425
573,578,294,331,38,0.15,29.1,0.3,109,2026-08-31 14:20:00,PT5M,72.203,100.0,91.9729,52.4331,34.6395
560,566,287,328,38,0.15,29.2,0.5,113,2026-08-31 14:25:00,PT5M,71.125,100.0,91.0831,51.1669,33.204
548,553,280,325,38,0.15,29.4,0.6,116,2026-08-31 14:30:00,PT5M,69.999,100.0,90.1431,49.8549,31.7245
533,539,269,322,38,0.15,29.7,0.7,124,2026-08-31 14:35:00,PT5M,68.555,100.0,88.8086,48.3014,30.0725
517,522,255,320,38,0.15,30.1,0.8,136,2026-08-31 14:40:00,PT5M,66.822,100.0,87.209,46.435,28.086
501,506,242,318,38,0.15,30.6,0.9,146,2026-08-31 14:45:00,PT5M,65.049,100.0,85.5592,44.5388,26.079
484,489,228,315,38,0.15,31.0,1.0,154,2026-08-31 14:50:00,PT5M,63.237,100.0,83.8598,42.6142,24.053
468,473,215,312,37,0.15,31.5,1.2,159,2026-08-31 14:55:00,PT5M,61.407,100.0,82.1306,40.6834,22.0315
452,456,202,308,37,0.15,32.0,1.3,164,2026-08-31 15:00:00,PT5M,59.521,99.064,80.3328,38.7092,19.978
436,440,189,304,37,0.15,32.5,1.5,167,2026-08-31 15:05:00,PT5M,57.597,97.283,78.484,36.71,17.911
420,424,177,299,37,0.15,33.0,1.6,170,2026-08-31 15:10:00,PT5M,55.658,95.433,76.5919,34.7241,15.883
404,408,165,294,37,0.15,33.5,1.8,172,2026-08-31 15:15:00,PT5M,53.751,93.6295,74.7393,32.7627,13.8725
389,393,154,289,36,0.15,34.0,2.0,174,2026-08-31 15:20:00,PT5M,51.806,91.757,72.8325,30.7795,11.855
374,377,143,283,36,0.15,34.5,2.1,176,2026-08-31 15:25:00,PT5M,49.824,89.8155,70.8718,28.7762,9.8325
358,361,132,277,36,0.15,35.0,2.3,177,2026-08-31 15:30:00,PT5M,47.798,87.7985,68.8505,26.7455,7.7975
345,349,126,270,36,0.15,35.3,2.4,179,2026-08-31 15:35:00,PT5M,46.302,86.1925,67.2967,25.3073,6.4115
335,338,126,262,36,0.15,35.3,2.5,182,2026-08-31 15:40:00,PT5M,45.342,85.011,66.2201,24.4639,5.673
325,328,125,254,36,0.15,35.4,2.6,185,2026-08-31 15:45:00,PT5M,44.342,83.758,65.0869,23.5971,4.926
314,317,124,246,36,0.15,35.4,2.7,188,2026-08-31 15:50:00,PT5M,43.302,82.423,63.8917,22.7123,4.181
303,306,122,238,36,0.15,35.4,2.7,190,2026-08-31 15:55:00,PT5M,42.238,80.9665,62.6211,21.8549,3.5095
291,294,121,230,36,0.15,35.5,2.8,193,2026-08-31 16:00:00,PT5M,41.111,79.3735,61.2488,20.9732,2.8485
280,283,119,221,36,0.15,35.5,2.9,195,2026-08-31 16:05:00,PT5M,39.92,77.6455,59.7752,20.0648,2.1945
268,271,117,213,36,0.15,35.5,3.0,197,2026-08-31 16:10:00,PT5M,38.666,75.792,58.2057,19.1263,1.54
256,259,114,204,36,0.15,35.5,3.1,199,2026-08-31 16:15:00,PT5M,37.35,73.8235,56.5463,18.1537,0.8765
244,247,111,196,36,0.15,35.6,3.2,201,2026-08-31 16:20:00,PT5M,35.975,71.743,54.8,17.15,0.207
232,235,108,187,35,0.15,35.6,3.4,203,2026-08-31 16:25:00,PT5M,34.543,69.5655,52.9756,16.1104,0.0
220,223,105,178,35,0.15,35.6,3.5,204,2026-08-31 16:30:00,PT5M,32.962,66.5245,50.6262,15.2978,0.0
208,210,101,170,35,0.15,35.7,3.5,205,2026-08-31 16:35:00,PT5M,31.336,62.664,47.8242,14.8478,0.008
196,198,98,161,35,0.15,36.0,3.5,206,2026-08-31 16:40:00,PT5M,29.458,58.615,44.8035,14.1125,0.301
184,186,94,152,35,0.15,36.2,3.6,206,2026-08-31 16:45:00,PT5M,27.515,54.5285,41.7324,13.2976,0.5015
171,174,89,143,35,0.15,36.4,3.6,207,2026-08-31 16:50:00,PT5M,25.522,50.4255,38.6289,12.4151,0.6185
159,161,84,134,35,0.15,36.6,3.6,208,2026-08-31 16:55:00,PT5M,23.479,46.2785,35.4785,11.4795,0.6795
146,149,78,125,35,0.15,36.8,3.6,208,2026-08-31 17:00:00,PT5M,21.394,42.106,32.2949,10.4931,0.682
134,136,72,116,35,0.15,37.0,3.6,209,2026-08-31 17:05:00,PT5M,19.301,37.9545,29.1185,9.4835,0.6475
122,123,64,107,35,0.15,37.3,3.6,209,2026-08-31 17:10:00,PT5M,17.228,33.8365,25.9692,8.4868,0.6195
109,110,52,98,34,0.15,37.5,3.6,210,2026-08-31 17:15:00,PT5M,14.976,29.6715,22.7103,7.2417,0.2805
96,97,39,89,34,0.15,37.7,3.6,210,2026-08-31 17:20:00,PT5M,12.826,25.7025,19.603,6.049,0.0
84,85,25,80,34,0.15,37.9,3.6,211,2026-08-31 17:25:00,PT5M,10.65,21.752,16.4931,4.8069,0.0
72,72,10,71,34,0.15,38.2,3.6,211,2026-08-31 17:30:00,PT5M,8.663,18.0025,13.5784,3.7476,0.0
60,60,0,60,34,0.15,38.6,3.6,211,2026-08-31 17:35:00,PT5M,6.971,14.561,10.9657,2.9763,0.0
49,49,0,49,34,0.15,39.2,3.7,211,2026-08-31 17:40:00,PT5M,5.511,11.4195,8.6207,2.4013,0.0
38,38,0,38,33,0.15,39.8,3.7,211,2026-08-31 17:45:00,PT5M,4.148,8.518,6.448,1.848,0.0
29,29,0,29,33,0.15,40.5,3.7,211,2026-08-31 17:50:00,PT5M,3.003,6.0655,4.6148,1.3912,0.0
20,20,0,20,33,0.15,41.2,3.7,211,2026-08-31 17:55:00,PT5M,1.958,3.7905,2.9225,0.9935,0.1255
13,13,0,13,33,0.15,41.8,3.7,211,2026-08-31 18:00:00,PT5M,1.001,1.932,1.491,0.511,0.07
6,6,0,6,32,0.15,42.5,3.7,211,2026-08-31 18:05:00,PT5M,0.064,0.3165,0.1969,0.0,0.0
1,1,0,1,32,0.15,43.2,3.7,211,2026-08-31 18:10:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,32,0.15,43.9,3.8,210,2026-08-31 18:15:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,32,0.15,44.6,3.8,210,2026-08-31 18:20:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,31,0.15,45.4,3.8,210,2026-08-31 18:25:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,31,0.15,46.1,3.8,210,2026-08-31 18:30:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,31,0.15,46.8,3.8,210,2026-08-31 18:35:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,31,0.15,47.5,3.7,211,2026-08-31 18:40:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,31,0.15,48.2,3.7,211,2026-08-31 18:45:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,30,0.15,49.0,3.7,211,2026-08-31 18:50:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,30,0.15,49.7,3.6,212,2026-08-31 18:55:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,30,0.15,50.4,3.6,212,2026-08-31 19:00:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,30,0.15,51.2,3.5,213,2026-08-31 19:05:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,30,0.15,51.9,3.5,213,2026-08-31 19:10:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,30,0.15,52.7,3.4,213,2026-08-31 19:15:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,29,0.15,53.5,3.4,214,2026-08-31 19:20:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,29,0.15,54.3,3.4,214,2026-08-31 19:25:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,29,0.15,55.1,3.3,215,2026-08-31 19:30:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,29,0.15,55.7,3.3,216,2026-08-31 19:35:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,29,0.15,56.1,3.2,218,2026-08-31 19:40:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,29,0.15,56.4,3.1,219,2026-08-31 19:45:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,29,0.15,56.8,3.1,221,2026-08-31 19:50:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,29,0.15,57.1,3.0,223,2026-08-31 19:55:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,29,0.15,57.5,3.0,225,2026-08-31 20:00:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,29,0.15,57.9,2.9,227,2026-08-31 20:05:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,28,0.15,58.3,2.9,229,2026-08-31 20:10:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,28,0.15,58.6,2.8,231,2026-08-31 20:15:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,28,0.15,59.0,2.8,233,2026-08-31 20:20:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,28,0.15,59.4,2.7,235,2026-08-31 20:25:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,28,0.15,59.8,2.7,238,2026-08-31 20:30:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,28,0.15,60.1,2.7,239,2026-08-31 20:35:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,28,0.15,60.3,2.6,239,2026-08-31 20:40:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,28,0.15,60.6,2.5,239,2026-08-31 20:45:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,28,0.15,60.8,2.4,239,2026-08-31 20:50:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,28,0.15,61.1,2.4,239,2026-08-31 20:55:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,28,0.15,61.3,2.3,239,2026-08-31 21:00:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,28,0.15,61.5,2.2,240,2026-08-31 21:05:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,28,0.15,61.8,2.2,240,2026-08-31 21:10:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,28,0.15,62.0,2.1,240,2026-08-31 21:15:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,28,0.15,62.3,2.0,240,2026-08-31 21:20:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,28,0.15,62.5,1.9,240,2026-08-31 21:25:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,28,0.15,62.8,1.9,241,2026-08-31 21:30:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,28,0.15,63.0,1.8,240,2026-08-31 21:35:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,28,0.15,63.1,1.8,239,2026-08-31 21:40:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,28,0.15,63.3,1.9,237,2026-08-31 21:45:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,28,0.15,63.5,1.9,236,2026-08-31 21:50:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,28,0.15,63.6,1.9,235,2026-08-31 21:55:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,28,0.15,63.8,1.9,233,2026-08-31 22:00:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,27,0.15,63.9,1.9,232,2026-08-31 22:05:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,27,0.15,64.1,1.9,231,2026-08-31 22:10:00,PT5M,0.0,0.0,0.0,0.0,0.0
