gti,ghi,dni,dhi,air_temp,albedo,relative_humidity,wind_speed_10m,wind_direction_10m,period_end,period,power,power_p10,power_p25,power_p75,power_p90
2,2,0,2,25,0.15,75.0,2.9,234,2026-08-31 06:05:00,PT5M,0.0,0.0,0.0,0.0,0.0
8,8,0,8,25,0.15,74.9,2.9,234,2026-08-31 06:10:00,PT5M,0.333,0.3905,0.3633,0.3027,0.2755
14,14,0,14,25,0.15,74.9,2.9,235,2026-08-31 06:15:00,PT5M,1.257,1.365,1.3138,1.2002,1.149
23,23,0,23,25,0.15,74.9,2.8,235,2026-08-31 06:20:00,PT5M,2.112,2.3245,2.2238,2.0002,1.8995
31,32,0,32,25,0.15,74.8,2.8,235,2026-08-31 06:25:00,PT5M,3.217,3.5805,3.4083,3.0257,2.8535
40,41,0,41,25,0.15,74.8,2.8,235,2026-08-31 06:30:00,PT5M,4.279,4.97,4.6427,3.9153,3.588
52,52,0,52,25,0.15,74.5,2.8,235,2026-08-31 06:35:00,PT5M,5.842,6.965,6.433,5.251,4.719
62,62,0,62,26,0.15,73.8,2.9,235,2026-08-31 06:40:00,PT5M,7.525,9.165,8.3881,6.6619,5.885
71,71,0,71,26,0.15,73.2,2.9,235,2026-08-31 06:45:00,PT5M,8.793,11.6325,10.2874,7.2986,5.9535
85,85,0,85,26,0.15,72.6,3.0,235,2026-08-31 06:50:00,PT5M,10.149,13.619,11.9753,8.3227,6.679
97,98,0,98,26,0.15,72.0,3.0,234,2026-08-31 06:55:00,PT5M,11.314,14.777,13.1366,9.4914,7.851
110,111,0,111,26,0.15,71.4,3.1,234,2026-08-31 07:00:00,PT5M,12.55,15.829,14.2758,10.8242,9.271
123,124,0,124,26,0.15,70.8,3.1,234,2026-08-31 07:05:00,PT5M,13.231,17.636,15.5494,10.9126,8.826
134,134,0,134,26,0.15,70.2,3.2,234,2026-08-31 07:10:00,PT5M,13.733,19.647,16.8456,10.6204,7.819
141,141,0,141,27,0.15,69.6,3.2,234,2026-08-31 07:15:00,PT5M,14.109,20.4165,17.4287,10.7893,7.8015
147,147,0,147,27,0.15,69.0,3.2,234,2026-08-31 07:20:00,PT5M,14.995,22.0285,18.6968,11.2932,7.9615
153,153,0,153,27,0.15,68.5,3.3,234,2026-08-31 07:25:00,PT5M,15.791,23.405,19.7983,11.7837,8.177
161,161,0,161,27,0.15,67.9,3.3,234,2026-08-31 07:30:00,PT5M,16.513,24.688,20.8156,12.2104,8.338
165,165,0,165,27,0.15,67.0,3.4,234,2026-08-31 07:35:00,PT5M,16.394,24.7745,20.8047,11.9833,8.0135
172,172,0,172,27,0.15,65.9,3.3,234,2026-08-31 07:40:00,PT5M,17.297,26.1545,21.9588,12.6352,8.4395
