gti,ghi,dni,dhi,air_temp,albedo,relative_humidity,wind_speed_10m,wind_direction_10m,period_end,period,power,power_p10,power_p25,power_p75,power_p90
89,112,202,72,26,0.15,71.6,3.9,225,2026-08-26 06:50:00,PT5M,10.63,11.099,10.8768,10.3832,10.161
103,127,213,80,26,0.15,70.9,4.0,226,2026-08-26 06:55:00,PT5M,13.24,14.4525,13.8781,12.6019,12.0275
117,142,222,89,26,0.15,70.2,4.0,227,2026-08-26 07:00:00,PT5M,15.626,16.952,16.3239,14.9281,14.3
130,157,228,98,26,0.15,69.4,4.1,227,2026-08-26 07:05:00,PT5M,18.238,20.923,19.6511,16.8249,15.553
145,173,244,105,26,0.15,68.7,4.1,228,2026-08-26 07:10:00,PT5M,19.473,23.75,21.724,17.222,15.196
159,190,258,112,27,0.15,68.0,4.1,229,2026-08-26 07:15:00,PT5M,17.218,23.0055,20.264,14.172,11.4305
174,206,271,119,27,0.15,67.3,4.2,229,2026-08-26 07:20:00,PT5M,17.654,24.4625,21.2374,14.0706,10.8455
188,219,261,130,27,0.15,66.6,4.2,230,2026-08-26 07:25:00,PT5M,18.636,26.0255,22.5251,14.7469,11.2465
199,228,228,146,27,0.15,65.9,4.2,230,2026-08-26 07:30:00,PT5M,19.15,26.308,22.9173,15.3827,11.992
210,236,194,162,27,0.15,65.1,4.3,231,2026-08-26 07:35:00,PT5M,19.144,26.323,22.9224,15.3656,11.965
219,242,162,178,28,0.15,64.0,4.3,231,2026-08-26 07:40:00,PT5M,20.2,25.3765,22.9244,17.4756,15.0235
228,248,130,194,28,0.15,62.9,4.3,232,2026-08-26 07:45:00,PT5M,20.691,24.1215,22.4965,18.8855,17.2605
236,254,99,210,28,0.15,61.9,4.4,232,2026-08-26 07:50:00,PT5M,21.28,24.6095,23.0323,19.5277,17.9505
243,258,69,226,28,0.15,60.8,4.4,233,2026-08-26 07:55:00,PT5M,21.979,27.122,24.6858,19.2722,16.836
249,261,40,242,28,0.15,59.8,4.4,233,2026-08-26 08:00:00,PT5M,23.106,27.2785,25.302,20.91,18.9335
254,264,12,258,29,0.15,58.8,4.4,233,2026-08-26 08:05:00,PT5M,24.219,27.8055,26.1066,22.3314,20.6325
265,276,16,268,29,0.15,57.9,4.5,234,2026-08-26 08:10:00,PT5M,25.317,30.556,28.0743,22.5597,20.078
273,282,4,281,29,0.15,56.9,4.5,234,2026-08-26 08:15:00,PT5M,26.959,33.421,30.36,23.558,20.497
284,294,6,291,29,0.15,56.0,4.5,235,2026-08-26 08:20:00,PT5M,28.64,35.1705,32.077,25.203,22.1095
290,300,0,300,30,0.15,55.1,4.6,235,2026-08-26 08:25:00,PT5M,30.36,37.1445,33.9307,26.7893,23.5755
305,317,11,310,30,0.15,54.2,4.6,235,2026-08-26 08:30:00,PT5M,32.192,44.65,38.7487,25.6353,19.734
316,328,13,320,30,0.15,53.4,4.6,236,2026-08-26 08:35:00,PT5M,33.4,48.3465,41.2664,25.5336,18.4535
321,333,0,333,30,0.15,52.7,4.6,236,2026-08-26 08:40:00,PT5M,35.84,52.031,44.3614,27.3186,19.649
332,343,1,342,30,0.15,52.0,4.6,237,2026-08-26 08:45:00,PT5M,38.42,54.927,47.1078,29.7322,21.913
342,354,3,352,31,0.15,51.4,4.7,237,2026-08-26 08:50:00,PT5M,41.122,54.858,48.3514,33.8926,27.386
352,365,13,356,31,0.15,50.7,4.7,238,2026-08-26 08:55:00,PT5M,43.953,58.4555,51.5858,36.3202,29.4505
362,377,25,360,31,0.15,50.1,4.7,238,2026-08-26 09:00:00,PT5M,47.701,63.045,55.7767,39.6253,32.357
378,396,52,360,31,0.15,49.5,4.7,239,2026-08-26 09:05:00,PT5M,50.247,67.694,59.4295,41.0645,32.8
390,409,66,362,31,0.15,48.8,4.7,239,2026-08-26 09:10:00,PT5M,53.704,72.8165,63.763,43.645,34.5915
402,424,83,363,31,0.15,48.2,4.7,240,2026-08-26 09:15:00,PT5M,57.312,78.737,68.5881,46.0359,35.887
419,444,113,360,32,0.15,47.6,4.7,240,2026-08-26 09:20:00,PT5M,59.993,83.582,72.4081,47.5779,36.404
437,465,143,357,32,0.15,47.0,4.8,241,2026-08-26 09:25:00,PT5M,63.47,88.5735,76.6822,50.2578,38.3665
455,487,174,352,32,0.15,46.4,4.8,241,2026-08-26 09:30:00,PT5M,66.823,93.276,80.7454,52.9006,40.37
470,504,196,350,32,0.15,45.9,4.8,241,2026-08-26 09:35:00,PT5M,70.09,98.08,84.8213,55.3587,42.1
488,526,229,343,32,0.15,45.5,4.8,241,2026-08-26 09:40:00,PT5M,73.257,100.0,88.661,57.853,43.989
507,549,262,336,32,0.15,45.0,4.8,242,2026-08-26 09:45:00,PT5M,76.318,100.0,91.8948,60.7412,46.7215
524,568,289,330,33,0.15,44.6,4.8,242,2026-08-26 09:50:00,PT5M,79.567,100.0,95.5402,63.5938,49.2175
546,594,329,319,33,0.15,44.1,4.8,242,2026-08-26 09:55:00,PT5M,82.291,100.0,98.6407,65.9413,51.226
563,615,358,311,33,0.15,43.7,4.8,242,2026-08-26 10:00:00,PT5M,84.919,100.0,100.0,68.1893,53.132
585,640,397,299,33,0.15,43.3,4.8,242,2026-08-26 10:05:00,PT5M,87.454,100.0,100.0,70.5645,55.3635
604,663,431,288,33,0.15,42.8,4.8,242,2026-08-26 10:10:00,PT5M,87.794,100.0,100.0,71.0511,55.982
624,686,466,276,33,0.15,42.4,4.8,242,2026-08-26 10:15:00,PT5M,88.112,100.0,100.0,71.5102,56.568
644,709,501,263,33,0.15,42.0,4.8,242,2026-08-26 10:20:00,PT5M,88.408,100.0,100.0,71.942,57.122
652,718,502,266,34,0.15,41.6,4.7,242,2026-08-26 10:25:00,PT5M,88.682,100.0,100.0,72.3462,57.6435
659,725,502,269,34,0.15,41.2,4.7,242,2026-08-26 10:30:00,PT5M,88.935,100.0,100.0,72.7247,58.135
664,730,496,275,34,0.15,40.9,4.7,242,2026-08-26 10:35:00,PT5M,88.812,100.0,100.0,72.6594,58.1215
666,731,483,283,34,0.15,40.7,4.8,241,2026-08-26 10:40:00,PT5M,88.315,100.0,100.0,72.1505,57.602
