gti,ghi,dni,dhi,air_temp,albedo,relative_humidity,wind_speed_10m,wind_direction_10m,period_end,period,power,power_p10,power_p25,power_p75,power_p90
867,953,843,125,38,0.15,25.9,4.3,236,2026-08-30 12:50:00,PT5M,100.0,100.0,100.0,100.0,100.0
832,912,744,185,38,0.15,25.8,4.3,236,2026-08-30 12:55:00,PT5M,100.0,100.0,100.0,95.3074,91.084
827,907,741,186,38,0.15,25.7,4.3,235,2026-08-30 13:00:00,PT5M,100.0,100.0,100.0,94.1354,88.857
798,874,666,229,38,0.15,25.6,4.4,235,2026-08-30 13:05:00,PT5M,99.986,100.0,100.0,93.2951,87.273
781,854,629,249,38,0.15,25.6,4.4,234,2026-08-30 13:10:00,PT5M,98.301,100.0,100.0,91.5014,85.3815
722,782,464,338,38,0.15,25.5,4.4,233,2026-08-30 13:15:00,PT5M,90.806,100.0,100.0,80.5343,71.2895
706,763,432,353,38,0.15,25.4,4.4,233,2026-08-30 13:20:00,PT5M,88.989,100.0,99.4083,78.5697,69.192
689,744,400,366,38,0.15,25.4,4.4,232,2026-08-30 13:25:00,PT5M,87.114,100.0,97.6928,76.5352,67.014
682,737,398,364,38,0.15,25.3,4.5,232,2026-08-30 13:30:00,PT5M,86.676,100.0,97.4237,75.9283,66.255
666,717,367,376,38,0.15,25.3,4.5,231,2026-08-30 13:35:00,PT5M,84.676,100.0,95.5995,73.7525,63.921
658,709,365,374,38,0.15,25.4,4.6,231,2026-08-30 13:40:00,PT5M,84.173,100.0,95.2786,73.0674,63.072
650,701,362,371,38,0.15,25.5,4.6,231,2026-08-30 13:45:00,PT5M,83.643,100.0,94.9376,72.3484,62.183
651,704,387,354,38,0.15,25.5,4.7,231,2026-08-30 13:50:00,PT5M,84.68,100.0,94.5064,74.8536,66.0095
652,706,413,338,38,0.15,25.6,4.7,230,2026-08-30 13:55:00,PT5M,85.703,100.0,96.2478,75.1582,65.6675
652,708,439,321,38,0.15,25.7,4.8,230,2026-08-30 14:00:00,PT5M,86.735,100.0,95.3743,78.0957,70.32
643,698,436,318,38,0.15,25.8,4.9,230,2026-08-30 14:05:00,PT5M,86.156,100.0,94.5014,77.8106,70.2995
633,688,432,315,38,0.15,25.9,4.9,230,2026-08-30 14:10:00,PT5M,85.549,100.0,94.7878,76.3102,67.995
631,688,459,298,38,0.15,25.9,5.0,230,2026-08-30 14:15:00,PT5M,86.575,100.0,96.5838,76.5662,67.558
620,677,455,295,38,0.15,26.0,5.0,229,2026-08-30 14:20:00,PT5M,85.932,100.0,94.9969,76.8671,68.7085
618,676,481,277,38,0.15,26.1,5.1,229,2026-08-30 14:25:00,PT5M,86.964,100.0,96.1438,77.7842,69.522
606,663,477,275,38,0.15,26.2,5.1,229,2026-08-30 14:30:00,PT5M,86.272,100.0,93.8961,78.6479,71.786
