gti,ghi,dni,dhi,air_temp,albedo,relative_humidity,wind_speed_10m,wind_direction_10m,period_end,period,power,power_p10,power_p25,power_p75,power_p90
64,67,0,67,32,0.15,45.5,6.8,225,2026-08-27 17:20:00,PT5M,7.703,8.561,8.1546,7.2514,6.845
57,59,0,59,32,0.15,46.0,6.8,225,2026-08-27 17:25:00,PT5M,6.777,7.7735,7.3015,6.2525,5.7805
48,50,0,50,32,0.15,46.5,6.7,224,2026-08-27 17:30:00,PT5M,5.561,6.277,5.9378,5.1842,4.845
39,40,0,40,32,0.15,47.0,6.7,224,2026-08-27 17:35:00,PT5M,4.387,4.992,4.7054,4.0686,3.782
29,30,0,30,32,0.15,47.4,6.7,224,2026-08-27 17:40:00,PT5M,3.134,3.661,3.4114,2.8566,2.607
23,23,0,23,31,0.15,48.0,6.6,224,2026-08-27 17:45:00,PT5M,2.271,2.884,2.5936,1.9484,1.658
20,20,0,20,31,0.15,48.5,6.6,223,2026-08-27 17:50:00,PT5M,1.911,2.73,2.342,1.48,1.092
15,15,0,15,31,0.15,49.0,6.6,223,2026-08-27 17:55:00,PT5M,1.291,1.726,1.5199,1.0621,0.856
15,15,0,15,31,0.15,49.5,6.6,223,2026-08-27 18:00:00,PT5M,1.309,1.689,1.509,1.109,0.929
8,8,0,8,31,0.15,50.0,6.5,223,2026-08-27 18:05:00,PT5M,0.421,0.6265,0.5292,0.3128,0.2155
3,3,0,3,31,0.15,50.6,6.5,222,2026-08-27 18:10:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,31,0.15,51.1,6.5,222,2026-08-27 18:15:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,30,0.15,51.6,6.4,222,2026-08-27 18:20:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,30,0.15,52.2,6.4,222,2026-08-27 18:25:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,30,0.15,52.8,6.4,221,2026-08-27 18:30:00,PT5M,0.0,0.0,0.0,0.0,0.0
