ghi,dni,dhi,air_temp,period_end,period
191,185,130,29,2026-07-08 17:05:00,PT5M
176,170,123,28,2026-07-08 17:10:00,PT5M
161,154,116,28,2026-07-08 17:15:00,PT5M
146,138,108,28,2026-07-08 17:20:00,PT5M
131,120,101,28,2026-07-08 17:25:00,PT5M
116,97,93,28,2026-07-08 17:30:00,PT5M
102,72,86,28,2026-07-08 17:35:00,PT5M
87,47,78,28,2026-07-08 17:40:00,PT5M
74,23,70,28,2026-07-08 17:45:00,PT5M
62,0,62,28,2026-07-08 17:50:00,PT5M
50,0,50,28,2026-07-08 17:55:00,PT5M
40,0,40,28,2026-07-08 18:00:00,PT5M
31,0,31,28,2026-07-08 18:05:00,PT5M
23,0,23,28,2026-07-08 18:10:00,PT5M
16,0,16,28,2026-07-08 18:15:00,PT5M
9,0,9,28,2026-07-08 18:20:00,PT5M
4,0,4,27,2026-07-08 18:25:00,PT5M
0,0,0,27,2026-07-08 18:30:00,PT5M
0,0,0,27,2026-07-08 18:35:00,PT5M
0,0,0,27,2026-07-08 18:40:00,PT5M
0,0,0,27,2026-07-08 18:45:00,PT5M
0,0,0,27,2026-07-08 18:50:00,PT5M
0,0,0,27,2026-07-08 18:55:00,PT5M
0,0,0,27,2026-07-08 19:00:00,PT5M
0,0,0,27,2026-07-08 19:05:00,PT5M
0,0,0,27,2026-07-08 19:10:00,PT5M
0,0,0,27,2026-07-08 19:15:00,PT5M
0,0,0,27,2026-07-08 19:20:00,PT5M
0,0,0,27,2026-07-08 19:25:00,PT5M
0,0,0,27,2026-07-08 19:30:00,PT5M
0,0,0,27,2026-07-08 19:35:00,PT5M
0,0,0,27,2026-07-08 19:40:00,PT5M
0,0,0,27,2026-07-08 19:45:00,PT5M
0,0,0,27,2026-07-08 19:50:00,PT5M
0,0,0,27,2026-07-08 19:55:00,PT5M
0,0,0,27,2026-07-08 20:00:00,PT5M
0,0,0,27,2026-07-08 20:05:00,PT5M
0,0,0,27,2026-07-08 20:10:00,PT5M
0,0,0,27,2026-07-08 20:15:00,PT5M
0,0,0,27,2026-07-08 20:20:00,PT5M
0,0,0,27,2026-07-08 20:25:00,PT5M
0,0,0,27,2026-07-08 20:30:00,PT5M
0,0,0,27,2026-07-08 20:35:00,PT5M
0,0,0,27,2026-07-08 20:40:00,PT5M
0,0,0,27,2026-07-08 20:45:00,PT5M
0,0,0,27,2026-07-08 20:50:00,PT5M
0,0,0,27,2026-07-08 20:55:00,PT5M
0,0,0,27,2026-07-08 21:00:00,PT5M
0,0,0,27,2026-07-08 21:05:00,PT5M
0,0,0,27,2026-07-08 21:10:00,PT5M
0,0,0,27,2026-07-08 21:15:00,PT5M
0,0,0,27,2026-07-08 21:20:00,PT5M
0,0,0,27,2026-07-08 21:25:00,PT5M
0,0,0,27,2026-07-08 21:30:00,PT5M
0,0,0,27,2026-07-08 21:35:00,PT5M
0,0,0,27,2026-07-08 21:40:00,PT5M
0,0,0,27,2026-07-08 21:45:00,PT5M
0,0,0,27,2026-07-08 21:50:00,PT5M
0,0,0,27,2026-07-08 21:55:00,PT5M
0,0,0,27,2026-07-08 22:00:00,PT5M
0,0,0,27,2026-07-08 22:05:00,PT5M
0,0,0,27,2026-07-08 22:10:00,PT5M
0,0,0,27,2026-07-08 22:15:00,PT5M
0,0,0,27,2026-07-08 22:20:00,PT5M
0,0,0,27,2026-07-08 22:25:00,PT5M
0,0,0,27,2026-07-08 22:30:00,PT5M
0,0,0,27,2026-07-08 22:35:00,PT5M
0,0,0,27,2026-07-08 22:40:00,PT5M
0,0,0,27,2026-07-08 22:45:00,PT5M
0,0,0,27,2026-07-08 22:50:00,PT5M
0,0,0,27,2026-07-08 22:55:00,PT5M
0,0,0,27,2026-07-08 23:00:00,PT5M
0,0,0,27,2026-07-08 23:05:00,PT5M
0,0,0,27,2026-07-08 23:10:00,PT5M
0,0,0,27,2026-07-08 23:15:00,PT5M
0,0,0,27,2026-07-08 23:20:00,PT5M
0,0,0,27,2026-07-08 23:25:00,PT5M
0,0,0,27,2026-07-08 23:30:00,PT5M
0,0,0,27,2026-07-08 23:35:00,PT5M
0,0,0,27,2026-07-08 23:40:00,PT5M
0,0,0,27,2026-07-08 23:45:00,PT5M
0,0,0,27,2026-07-08 23:50:00,PT5M
0,0,0,27,2026-07-08 23:55:00,PT5M
0,0,0,27,2026-07-09 00:00:00,PT5M
0,0,0,27,2026-07-09 00:05:00,PT5M
0,0,0,27,2026-07-09 00:10:00,PT5M
0,0,0,27,2026-07-09 00:15:00,PT5M
0,0,0,27,2026-07-09 00:20:00,PT5M
0,0,0,27,2026-07-09 00:25:00,PT5M
0,0,0,27,2026-07-09 00:30:00,PT5M
0,0,0,27,2026-07-09 00:35:00,PT5M
0,0,0,27,2026-07-09 00:40:00,PT5M
0,0,0,27,2026-07-09 00:45:00,PT5M
0,0,0,27,2026-07-09 00:50:00,PT5M
0,0,0,27,2026-07-09 00:55:00,PT5M
0,0,0,27,2026-07-09 01:00:00,PT5M
0,0,0,26,2026-07-09 01:05:00,PT5M
0,0,0,26,2026-07-09 01:10:00,PT5M
0,0,0,26,2026-07-09 01:15:00,PT5M
0,0,0,26,2026-07-09 01:20:00,PT5M
0,0,0,26,2026-07-09 01:25:00,PT5M
0,0,0,26,2026-07-09 01:30:00,PT5M
0,0,0,26,2026-07-09 01:35:00,PT5M
0,0,0,26,2026-07-09 01:40:00,PT5M
0,0,0,26,2026-07-09 01:45:00,PT5M
0,0,0,26,2026-07-09 01:50:00,PT5M
0,0,0,26,2026-07-09 01:55:00,PT5M
0,0,0,26,2026-07-09 02:00:00,PT5M
0,0,0,26,2026-07-09 02:05:00,PT5M
0,0,0,26,2026-07-09 02:10:00,PT5M
0,0,0,26,2026-07-09 02:15:00,PT5M
0,0,0,26,2026-07-09 02:20:00,PT5M
0,0,0,26,2026-07-09 02:25:00,PT5M
0,0,0,26,2026-07-09 02:30:00,PT5M
0,0,0,26,2026-07-09 02:35:00,PT5M
0,0,0,26,2026-07-09 02:40:00,PT5M
0,0,0,26,2026-07-09 02:45:00,PT5M
0,0,0,26,2026-07-09 02:50:00,PT5M
0,0,0,26,2026-07-09 02:55:00,PT5M
0,0,0,26,2026-07-09 03:00:00,PT5M
0,0,0,26,2026-07-09 03:05:00,PT5M
0,0,0,26,2026-07-09 03:10:00,PT5M
0,0,0,26,2026-07-09 03:15:00,PT5M
0,0,0,26,2026-07-09 03:20:00,PT5M
0,0,0,26,2026-07-09 03:25:00,PT5M
0,0,0,26,2026-07-09 03:30:00,PT5M
0,0,0,26,2026-07-09 03:35:00,PT5M
0,0,0,26,2026-07-09 03:40:00,PT5M
0,0,0,26,2026-07-09 03:45:00,PT5M
0,0,0,26,2026-07-09 03:50:00,PT5M
0,0,0,26,2026-07-09 03:55:00,PT5M
0,0,0,26,2026-07-09 04:00:00,PT5M
0,0,0,26,2026-07-09 04:05:00,PT5M
0,0,0,26,2026-07-09 04:10:00,PT5M
0,0,0,26,2026-07-09 04:15:00,PT5M
0,0,0,26,2026-07-09 04:20:00,PT5M
0,0,0,26,2026-07-09 04:25:00,PT5M
0,0,0,26,2026-07-09 04:30:00,PT5M
0,0,0,26,2026-07-09 04:35:00,PT5M
0,0,0,26,2026-07-09 04:40:00,PT5M
0,0,0,26,2026-07-09 04:45:00,PT5M
0,0,0,26,2026-07-09 04:50:00,PT5M
0,0,0,26,2026-07-09 04:55:00,PT5M
0,0,0,26,2026-07-09 05:00:00,PT5M
0,0,0,26,2026-07-09 05:05:00,PT5M
0,0,0,26,2026-07-09 05:10:00,PT5M
0,0,0,26,2026-07-09 05:15:00,PT5M
0,0,0,26,2026-07-09 05:20:00,PT5M
0,0,0,26,2026-07-09 05:25:00,PT5M
0,0,0,26,2026-07-09 05:30:00,PT5M
0,0,0,26,2026-07-09 05:35:00,PT5M
0,0,0,26,2026-07-09 05:40:00,PT5M
0,0,0,26,2026-07-09 05:45:00,PT5M
0,0,0,26,2026-07-09 05:50:00,PT5M
0,0,0,26,2026-07-09 05:55:00,PT5M
0,0,0,26,2026-07-09 06:00:00,PT5M
0,0,0,26,2026-07-09 06:05:00,PT5M
2,0,2,26,2026-07-09 06:10:00,PT5M
6,0,6,26,2026-07-09 06:15:00,PT5M
11,0,11,26,2026-07-09 06:20:00,PT5M
16,0,16,26,2026-07-09 06:25:00,PT5M
22,0,22,26,2026-07-09 06:30:00,PT5M
29,0,29,26,2026-07-09 06:35:00,PT5M
38,0,38,27,2026-07-09 06:40:00,PT5M
48,0,48,27,2026-07-09 06:45:00,PT5M
59,0,59,27,2026-07-09 06:50:00,PT5M
71,0,71,27,2026-07-09 06:55:00,PT5M
84,0,84,27,2026-07-09 07:00:00,PT5M
99,10,97,27,2026-07-09 07:05:00,PT5M
115,39,105,27,2026-07-09 07:10:00,PT5M
131,69,113,27,2026-07-09 07:15:00,PT5M
148,99,120,27,2026-07-09 07:20:00,PT5M
166,131,126,27,2026-07-09 07:25:00,PT5M
185,164,131,27,2026-07-09 07:30:00,PT5M
202,187,137,27,2026-07-09 07:35:00,PT5M
217,197,144,27,2026-07-09 07:40:00,PT5M
231,207,151,27,2026-07-09 07:45:00,PT5M
246,216,158,27,2026-07-09 07:50:00,PT5M
260,224,165,27,2026-07-09 07:55:00,PT5M
275,232,172,28,2026-07-09 08:00:00,PT5M
289,240,179,28,2026-07-09 08:05:00,PT5M
303,247,185,28,2026-07-09 08:10:00,PT5M
317,254,192,28,2026-07-09 08:15:00,PT5M
331,260,198,28,2026-07-09 08:20:00,PT5M
345,266,204,28,2026-07-09 08:25:00,PT5M
359,272,211,28,2026-07-09 08:30:00,PT5M
373,278,216,28,2026-07-09 08:35:00,PT5M
386,284,222,28,2026-07-09 08:40:00,PT5M
400,290,228,28,2026-07-09 08:45:00,PT5M
413,295,233,28,2026-07-09 08:50:00,PT5M
427,300,238,28,2026-07-09 08:55:00,PT5M
440,305,244,28,2026-07-09 09:00:00,PT5M
452,310,249,28,2026-07-09 09:05:00,PT5M
465,315,254,28,2026-07-09 09:10:00,PT5M
477,319,258,28,2026-07-09 09:15:00,PT5M
489,323,263,28,2026-07-09 09:20:00,PT5M
502,328,268,28,2026-07-09 09:25:00,PT5M
514,333,272,28,2026-07-09 09:30:00,PT5M
526,338,275,28,2026-07-09 09:35:00,PT5M
537,343,279,28,2026-07-09 09:40:00,PT5M
549,348,283,28,2026-07-09 09:45:00,PT5M
560,352,286,28,2026-07-09 09:50:00,PT5M
571,357,289,28,2026-07-09 09:55:00,PT5M
582,361,292,28,2026-07-09 10:00:00,PT5M
592,366,295,28,2026-07-09 10:05:00,PT5M
602,369,298,28,2026-07-09 10:10:00,PT5M
612,373,301,28,2026-07-09 10:15:00,PT5M
621,376,304,28,2026-07-09 10:20:00,PT5M
630,379,306,28,2026-07-09 10:25:00,PT5M
638,382,309,29,2026-07-09 10:30:00,PT5M
645,382,312,29,2026-07-09 10:35:00,PT5M
650,378,317,29,2026-07-09 10:40:00,PT5M
655,375,321,29,2026-07-09 10:45:00,PT5M
659,371,326,29,2026-07-09 10:50:00,PT5M
662,368,330,29,2026-07-09 10:55:00,PT5M
666,364,335,29,2026-07-09 11:00:00,PT5M
669,360,339,29,2026-07-09 11:05:00,PT5M
671,356,343,29,2026-07-09 11:10:00,PT5M
673,352,346,29,2026-07-09 11:15:00,PT5M
675,348,350,29,2026-07-09 11:20:00,PT5M
676,344,354,29,2026-07-09 11:25:00,PT5M
677,339,357,29,2026-07-09 11:30:00,PT5M
679,338,360,29,2026-07-09 11:35:00,PT5M
682,338,361,29,2026-07-09 11:40:00,PT5M
685,339,362,29,2026-07-09 11:45:00,PT5M
687,339,363,29,2026-07-09 11:50:00,PT5M
689,340,364,29,2026-07-09 11:55:00,PT5M
691,340,365,29,2026-07-09 12:00:00,PT5M
692,340,365,29,2026-07-09 12:05:00,PT5M
693,340,366,29,2026-07-09 12:10:00,PT5M
693,340,366,29,2026-07-09 12:15:00,PT5M
693,339,366,29,2026-07-09 12:20:00,PT5M
692,339,366,29,2026-07-09 12:25:00,PT5M
692,338,366,29,2026-07-09 12:30:00,PT5M
690,338,366,29,2026-07-09 12:35:00,PT5M
689,337,366,29,2026-07-09 12:40:00,PT5M
687,336,365,29,2026-07-09 12:45:00,PT5M
684,335,365,29,2026-07-09 12:50:00,PT5M
681,334,364,29,2026-07-09 12:55:00,PT5M
678,333,363,29,2026-07-09 13:00:00,PT5M
675,331,362,29,2026-07-09 13:05:00,PT5M
671,330,361,29,2026-07-09 13:10:00,PT5M
666,328,360,29,2026-07-09 13:15:00,PT5M
662,326,358,29,2026-07-09 13:20:00,PT5M
657,325,357,29,2026-07-09 13:25:00,PT5M
651,323,355,29,2026-07-09 13:30:00,PT5M
646,321,353,29,2026-07-09 13:35:00,PT5M
640,319,351,29,2026-07-09 13:40:00,PT5M
633,317,348,29,2026-07-09 13:45:00,PT5M
627,315,346,29,2026-07-09 13:50:00,PT5M
620,313,343,29,2026-07-09 13:55:00,PT5M
613,311,341,29,2026-07-09 14:00:00,PT5M
605,309,338,29,2026-07-09 14:05:00,PT5M
597,307,334,29,2026-07-09 14:10:00,PT5M
589,304,331,29,2026-07-09 14:15:00,PT5M
580,302,328,29,2026-07-09 14:20:00,PT5M
571,299,324,29,2026-07-09 14:25:00,PT5M
562,296,321,29,2026-07-09 14:30:00,PT5M
553,294,317,29,2026-07-09 14:35:00,PT5M
544,292,312,29,2026-07-09 14:40:00,PT5M
534,290,308,29,2026-07-09 14:45:00,PT5M
524,288,303,29,2026-07-09 14:50:00,PT5M
514,286,298,29,2026-07-09 14:55:00,PT5M
504,284,293,29,2026-07-09 15:00:00,PT5M
494,281,288,29,2026-07-09 15:05:00,PT5M
483,278,283,29,2026-07-09 15:10:00,PT5M
472,276,278,29,2026-07-09 15:15:00,PT5M
461,274,272,29,2026-07-09 15:20:00,PT5M
450,272,267,29,2026-07-09 15:25:00,PT5M
438,270,261,29,2026-07-09 15:30:00,PT5M
427,266,255,29,2026-07-09 15:35:00,PT5M
414,262,249,29,2026-07-09 15:40:00,PT5M
401,258,243,29,2026-07-09 15:45:00,PT5M
389,253,237,29,2026-07-09 15:50:00,PT5M
376,248,231,29,2026-07-09 15:55:00,PT5M
362,243,225,29,2026-07-09 16:00:00,PT5M
349,237,219,29,2026-07-09 16:05:00,PT5M
335,231,213,29,2026-07-09 16:10:00,PT5M
322,225,206,29,2026-07-09 16:15:00,PT5M
308,218,199,29,2026-07-09 16:20:00,PT5M
294,211,193,28,2026-07-09 16:25:00,PT5M
280,204,186,28,2026-07-09 16:30:00,PT5M
265,194,179,28,2026-07-09 16:35:00,PT5M
250,181,173,28,2026-07-09 16:40:00,PT5M
235,168,166,28,2026-07-09 16:45:00,PT5M
220,155,159,28,2026-07-09 16:50:00,PT5M
205,142,152,28,2026-07-09 16:55:00,PT5M
190,129,145,28,2026-07-09 17:00:00,PT5M
176,115,137,28,2026-07-09 17:05:00,PT5M
161,101,130,28,2026-07-09 17:10:00,PT5M
147,86,122,28,2026-07-09 17:15:00,PT5M
133,72,114,28,2026-07-09 17:20:00,PT5M
120,56,105,28,2026-07-09 17:25:00,PT5M
106,36,97,28,2026-07-09 17:30:00,PT5M
91,12,89,28,2026-07-09 17:35:00,PT5M
77,0,77,28,2026-07-09 17:40:00,PT5M
64,0,64,28,2026-07-09 17:45:00,PT5M
52,0,52,28,2026-07-09 17:50:00,PT5M
42,0,42,28,2026-07-09 17:55:00,PT5M
33,0,33,28,2026-07-09 18:00:00,PT5M
25,0,25,28,2026-07-09 18:05:00,PT5M
18,0,18,27,2026-07-09 18:10:00,PT5M
12,0,12,27,2026-07-09 18:15:00,PT5M
7,0,7,27,2026-07-09 18:20:00,PT5M
3,0,3,27,2026-07-09 18:25:00,PT5M
0,0,0,27,2026-07-09 18:30:00,PT5M
0,0,0,27,2026-07-09 18:35:00,PT5M
0,0,0,27,2026-07-09 18:40:00,PT5M
0,0,0,27,2026-07-09 18:45:00,PT5M
0,0,0,27,2026-07-09 18:50:00,PT5M
0,0,0,27,2026-07-09 18:55:00,PT5M
0,0,0,27,2026-07-09 19:00:00,PT5M
0,0,0,27,2026-07-09 19:05:00,PT5M
0,0,0,27,2026-07-09 19:10:00,PT5M
0,0,0,27,2026-07-09 19:15:00,PT5M
0,0,0,27,2026-07-09 19:20:00,PT5M
0,0,0,27,2026-07-09 19:25:00,PT5M
0,0,0,27,2026-07-09 19:30:00,PT5M
0,0,0,27,2026-07-09 19:35:00,PT5M
0,0,0,27,2026-07-09 19:40:00,PT5M
0,0,0,27,2026-07-09 19:45:00,PT5M
0,0,0,27,2026-07-09 19:50:00,PT5M
0,0,0,27,2026-07-09 19:55:00,PT5M
0,0,0,27,2026-07-09 20:00:00,PT5M
0,0,0,27,2026-07-09 20:05:00,PT5M
0,0,0,27,2026-07-09 20:10:00,PT5M
0,0,0,27,2026-07-09 20:15:00,PT5M
0,0,0,27,2026-07-09 20:20:00,PT5M
0,0,0,27,2026-07-09 20:25:00,PT5M
0,0,0,27,2026-07-09 20:30:00,PT5M
0,0,0,27,2026-07-09 20:35:00,PT5M
0,0,0,27,2026-07-09 20:40:00,PT5M
0,0,0,27,2026-07-09 20:45:00,PT5M
0,0,0,27,2026-07-09 20:50:00,PT5M
0,0,0,27,2026-07-09 20:55:00,PT5M
0,0,0,27,2026-07-09 21:00:00,PT5M
0,0,0,27,2026-07-09 21:05:00,PT5M
0,0,0,27,2026-07-09 21:10:00,PT5M
0,0,0,27,2026-07-09 21:15:00,PT5M
0,0,0,27,2026-07-09 21:20:00,PT5M
0,0,0,27,2026-07-09 21:25:00,PT5M
0,0,0,27,2026-07-09 21:30:00,PT5M
0,0,0,27,2026-07-09 21:35:00,PT5M
0,0,0,27,2026-07-09 21:40:00,PT5M
0,0,0,27,2026-07-09 21:45:00,PT5M
0,0,0,27,2026-07-09 21:50:00,PT5M
0,0,0,27,2026-07-09 21:55:00,PT5M
0,0,0,27,2026-07-09 22:00:00,PT5M
0,0,0,27,2026-07-09 22:05:00,PT5M
0,0,0,27,2026-07-09 22:10:00,PT5M
0,0,0,27,2026-07-09 22:15:00,PT5M
0,0,0,27,2026-07-09 22:20:00,PT5M
0,0,0,27,2026-07-09 22:25:00,PT5M
0,0,0,27,2026-07-09 22:30:00,PT5M
0,0,0,27,2026-07-09 22:35:00,PT5M
0,0,0,27,2026-07-09 22:40:00,PT5M
0,0,0,27,2026-07-09 22:45:00,PT5M
0,0,0,27,2026-07-09 22:50:00,PT5M
0,0,0,27,2026-07-09 22:55:00,PT5M
0,0,0,27,2026-07-09 23:00:00,PT5M
0,0,0,27,2026-07-09 23:05:00,PT5M
0,0,0,27,2026-07-09 23:10:00,PT5M
0,0,0,27,2026-07-09 23:15:00,PT5M
0,0,0,27,2026-07-09 23:20:00,PT5M
0,0,0,27,2026-07-09 23:25:00,PT5M
0,0,0,27,2026-07-09 23:30:00,PT5M
0,0,0,27,2026-07-09 23:35:00,PT5M
0,0,0,27,2026-07-09 23:40:00,PT5M
0,0,0,27,2026-07-09 23:45:00,PT5M
0,0,0,27,2026-07-09 23:50:00,PT5M
0,0,0,27,2026-07-09 23:55:00,PT5M
0,0,0,27,2026-07-10 00:00:00,PT5M
0,0,0,27,2026-07-10 00:05:00,PT5M
0,0,0,27,2026-07-10 00:10:00,PT5M
0,0,0,27,2026-07-10 00:15:00,PT5M
0,0,0,27,2026-07-10 00:20:00,PT5M
0,0,0,27,2026-07-10 00:25:00,PT5M
0,0,0,27,2026-07-10 00:30:00,PT5M
0,0,0,27,2026-07-10 00:35:00,PT5M
0,0,0,27,2026-07-10 00:40:00,PT5M
0,0,0,27,2026-07-10 00:45:00,PT5M
0,0,0,27,2026-07-10 00:50:00,PT5M
0,0,0,27,2026-07-10 00:55:00,PT5M
0,0,0,27,2026-07-10 01:00:00,PT5M
0,0,0,26,2026-07-10 01:05:00,PT5M
0,0,0,26,2026-07-10 01:10:00,PT5M
0,0,0,26,2026-07-10 01:15:00,PT5M
0,0,0,26,2026-07-10 01:20:00,PT5M
0,0,0,26,2026-07-10 01:25:00,PT5M
0,0,0,26,2026-07-10 01:30:00,PT5M
0,0,0,26,2026-07-10 01:35:00,PT5M
0,0,0,26,2026-07-10 01:40:00,PT5M
0,0,0,26,2026-07-10 01:45:00,PT5M
0,0,0,26,2026-07-10 01:50:00,PT5M
0,0,0,26,2026-07-10 01:55:00,PT5M
0,0,0,26,2026-07-10 02:00:00,PT5M
0,0,0,26,2026-07-10 02:05:00,PT5M
0,0,0,26,2026-07-10 02:10:00,PT5M
0,0,0,26,2026-07-10 02:15:00,PT5M
0,0,0,26,2026-07-10 02:20:00,PT5M
0,0,0,26,2026-07-10 02:25:00,PT5M
0,0,0,26,2026-07-10 02:30:00,PT5M
0,0,0,26,2026-07-10 02:35:00,PT5M
0,0,0,26,2026-07-10 02:40:00,PT5M
0,0,0,26,2026-07-10 02:45:00,PT5M
0,0,0,26,2026-07-10 02:50:00,PT5M
0,0,0,26,2026-07-10 02:55:00,PT5M
0,0,0,26,2026-07-10 03:00:00,PT5M
0,0,0,26,2026-07-10 03:05:00,PT5M
0,0,0,26,2026-07-10 03:10:00,PT5M
0,0,0,26,2026-07-10 03:15:00,PT5M
0,0,0,26,2026-07-10 03:20:00,PT5M
0,0,0,26,2026-07-10 03:25:00,PT5M
0,0,0,26,2026-07-10 03:30:00,PT5M
0,0,0,26,2026-07-10 03:35:00,PT5M
0,0,0,26,2026-07-10 03:40:00,PT5M
0,0,0,26,2026-07-10 03:45:00,PT5M
0,0,0,26,2026-07-10 03:50:00,PT5M
0,0,0,26,2026-07-10 03:55:00,PT5M
0,0,0,26,2026-07-10 04:00:00,PT5M
0,0,0,26,2026-07-10 04:05:00,PT5M
0,0,0,26,2026-07-10 04:10:00,PT5M
0,0,0,26,2026-07-10 04:15:00,PT5M
0,0,0,26,2026-07-10 04:20:00,PT5M
0,0,0,26,2026-07-10 04:25:00,PT5M
0,0,0,26,2026-07-10 04:30:00,PT5M
0,0,0,26,2026-07-10 04:35:00,PT5M
0,0,0,26,2026-07-10 04:40:00,PT5M
0,0,0,26,2026-07-10 04:45:00,PT5M
0,0,0,26,2026-07-10 04:50:00,PT5M
0,0,0,26,2026-07-10 04:55:00,PT5M
0,0,0,26,2026-07-10 05:00:00,PT5M
0,0,0,26,2026-07-10 05:05:00,PT5M
0,0,0,26,2026-07-10 05:10:00,PT5M
0,0,0,26,2026-07-10 05:15:00,PT5M
0,0,0,26,2026-07-10 05:20:00,PT5M
0,0,0,26,2026-07-10 05:25:00,PT5M
0,0,0,26,2026-07-10 05:30:00,PT5M
0,0,0,26,2026-07-10 05:35:00,PT5M
0,0,0,26,2026-07-10 05:40:00,PT5M
0,0,0,26,2026-07-10 05:45:00,PT5M
0,0,0,26,2026-07-10 05:50:00,PT5M
0,0,0,26,2026-07-10 05:55:00,PT5M
0,0,0,26,2026-07-10 06:00:00,PT5M
0,0,0,26,2026-07-10 06:05:00,PT5M
2,0,2,26,2026-07-10 06:10:00,PT5M
6,0,6,26,2026-07-10 06:15:00,PT5M
10,0,10,26,2026-07-10 06:20:00,PT5M
15,0,15,26,2026-07-10 06:25:00,PT5M
21,0,21,26,2026-07-10 06:30:00,PT5M
28,0,28,26,2026-07-10 06:35:00,PT5M
36,0,36,26,2026-07-10 06:40:00,PT5M
