gti,ghi,dni,dhi,air_temp,albedo,relative_humidity,wind_speed_10m,wind_direction_10m,period_end,period,power,power_p10,power_p25,power_p75,power_p90
379,449,580,132,29,0.15,55.4,4.8,235,2026-08-22 08:20:00,PT5M,80.697,96.2335,88.874,72.52,65.1605
413,493,709,93,30,0.15,54.6,4.8,235,2026-08-22 08:25:00,PT5M,81.936,99.4555,91.1566,72.7154,64.4165
430,512,717,94,30,0.15,53.8,4.8,236,2026-08-22 08:30:00,PT5M,83.015,99.3045,91.5883,74.4417,66.7255
428,502,602,141,30,0.15,52.6,4.8,236,2026-08-22 08:35:00,PT5M,86.067,100.0,93.9887,78.1453,71.0155
439,511,576,156,30,0.15,51.1,4.8,237,2026-08-22 08:40:00,PT5M,86.929,100.0,94.2084,79.6496,73.098
454,527,581,159,31,0.15,49.6,4.8,237,2026-08-22 08:45:00,PT5M,87.738,100.0,96.54,78.936,71.014
475,552,618,150,31,0.15,48.2,4.7,237,2026-08-22 08:50:00,PT5M,90.423,100.0,96.9879,83.8581,77.9495
513,600,750,101,31,0.15,46.8,4.7,238,2026-08-22 08:55:00,PT5M,91.119,100.0,96.551,85.687,80.798
506,584,628,156,31,0.15,45.5,4.7,238,2026-08-22 09:00:00,PT5M,98.598,100.0,100.0,93.7526,89.3915
545,634,761,104,31,0.15,44.2,4.7,239,2026-08-22 09:05:00,PT5M,99.15,100.0,100.0,94.8745,91.0265
561,650,766,105,32,0.15,42.9,4.7,239,2026-08-22 09:10:00,PT5M,99.672,100.0,100.0,95.461,91.671
576,666,771,106,32,0.15,41.7,4.6,240,2026-08-22 09:15:00,PT5M,100.0,100.0,100.0,95.9206,92.249
591,682,775,107,32,0.15,40.5,4.6,240,2026-08-22 09:20:00,PT5M,100.0,100.0,100.0,95.6411,91.718
605,697,780,109,32,0.15,39.3,4.6,241,2026-08-22 09:25:00,PT5M,100.0,100.0,100.0,96.3308,93.0285
620,712,784,110,33,0.15,38.2,4.6,241,2026-08-22 09:30:00,PT5M,95.672,100.0,99.1483,92.1957,89.067
634,727,788,111,33,0.15,37.3,4.5,241,2026-08-22 09:35:00,PT5M,96.265,100.0,99.5544,92.9756,90.015
620,706,673,170,33,0.15,36.5,4.5,241,2026-08-22 09:40:00,PT5M,96.84,100.0,100.0,93.2685,90.054
633,719,679,171,33,0.15,35.8,4.5,242,2026-08-22 09:45:00,PT5M,97.39,100.0,100.0,94.4556,91.8145
646,733,684,172,33,0.15,35.1,4.4,242,2026-08-22 09:50:00,PT5M,96.257,100.0,99.9301,92.5839,89.278
686,782,801,115,33,0.15,34.4,4.4,242,2026-08-22 09:55:00,PT5M,96.716,100.0,100.0,92.7503,89.181
670,758,691,175,34,0.15,33.7,4.3,242,2026-08-22 10:00:00,PT5M,97.155,100.0,100.0,92.459,88.2325
682,770,695,176,34,0.15,33.1,4.3,242,2026-08-22 10:05:00,PT5M,94.327,100.0,100.0,85.9298,78.372
693,782,698,178,34,0.15,32.4,4.2,243,2026-08-22 10:10:00,PT5M,93.066,100.0,100.0,84.9546,77.654
