gti,ghi,dni,dhi,air_temp,albedo,relative_humidity,wind_speed_10m,wind_direction_10m,period_end,period,power,power_p10,power_p25,power_p75,power_p90
403,467,533,158,35,0.15,37.5,7.2,224,2026-08-24 15:50:00,PT5M,81.684,100.0,91.7391,71.6289,62.579
370,422,411,192,35,0.15,37.8,7.2,224,2026-08-24 15:55:00,PT5M,72.172,100.0,87.9912,56.3528,42.115
354,406,403,186,35,0.15,38.2,7.2,224,2026-08-24 16:00:00,PT5M,70.784,100.0,86.4324,55.1356,41.0515
343,395,423,173,35,0.15,38.5,7.1,224,2026-08-24 16:05:00,PT5M,71.397,100.0,86.8478,55.9462,42.04
323,372,388,176,34,0.15,38.8,7.1,224,2026-08-24 16:10:00,PT5M,67.644,96.3125,82.7324,52.5556,38.9755
301,344,328,184,34,0.15,39.2,7.1,224,2026-08-24 16:15:00,PT5M,61.663,92.8605,78.0825,45.2435,30.4655
283,323,296,183,34,0.15,39.5,7.1,224,2026-08-24 16:20:00,PT5M,57.698,88.304,73.8062,41.5898,27.092
271,311,311,171,34,0.15,39.9,7.0,224,2026-08-24 16:25:00,PT5M,57.926,86.8075,73.1265,42.7255,29.0445
253,290,278,170,34,0.15,40.3,7.0,224,2026-08-24 16:30:00,PT5M,53.806,81.012,68.1247,39.4873,26.6
238,274,270,162,34,0.15,40.7,7.0,225,2026-08-24 16:35:00,PT5M,50.743,76.7035,64.4062,37.0798,24.7825
223,257,261,155,34,0.15,41.2,7.0,225,2026-08-24 16:40:00,PT5M,47.471,71.611,60.1761,34.7659,23.331
209,241,252,147,33,0.15,41.7,7.1,225,2026-08-24 16:45:00,PT5M,44.187,66.7665,56.0708,32.3032,21.6075
194,225,241,140,33,0.15,42.2,7.1,225,2026-08-24 16:50:00,PT5M,40.892,61.9165,51.9573,29.8267,19.8675
181,212,252,128,33,0.15,42.8,7.1,225,2026-08-24 16:55:00,PT5M,39.099,58.0505,49.0733,29.1247,20.1475
166,196,240,121,33,0.15,43.3,7.1,225,2026-08-24 17:00:00,PT5M,35.664,52.767,44.6654,26.6626,18.561
152,183,248,110,33,0.15,43.8,7.2,226,2026-08-24 17:05:00,PT5M,33.526,49.27,41.8122,25.2398,17.782
137,163,212,106,32,0.15,44.4,7.2,226,2026-08-24 17:10:00,PT5M,28.887,43.897,36.7869,20.9871,13.877
123,147,194,98,32,0.15,44.9,7.2,226,2026-08-24 17:15:00,PT5M,25.451,39.25,32.7135,18.1885,11.652
108,124,116,97,32,0.15,45.5,7.2,226,2026-08-24 17:20:00,PT5M,19.18,31.757,25.7994,12.5606,6.603
94,100,20,96,32,0.15,46.1,7.3,226,2026-08-24 17:25:00,PT5M,12.54,23.6215,18.3723,6.7077,1.4585
77,80,0,80,32,0.15,46.7,7.3,227,2026-08-24 17:30:00,PT5M,9.377,16.5115,13.1319,5.6221,2.2425
60,62,0,62,32,0.15,47.3,7.3,226,2026-08-24 17:35:00,PT5M,7.17,13.7655,10.6413,3.6987,0.5745
43,44,0,44,31,0.15,47.9,7.2,226,2026-08-24 17:40:00,PT5M,4.999,10.863,8.0853,1.9127,0.0
28,29,0,29,31,0.15,48.6,7.2,226,2026-08-24 17:45:00,PT5M,3.031,5.854,4.5168,1.5452,0.208
20,20,0,20,31,0.15,49.2,7.1,225,2026-08-24 17:50:00,PT5M,1.894,4.691,3.3661,0.4219,0.0
20,21,0,21,31,0.15,49.9,7.1,225,2026-08-24 17:55:00,PT5M,2.022,4.048,3.0883,0.9557,0.0
14,14,0,14,31,0.15,50.6,7.0,225,2026-08-24 18:00:00,PT5M,1.21,2.5605,1.9208,0.4992,0.0
