gti,ghi,dni,dhi,air_temp,albedo,relative_humidity,wind_speed_10m,wind_direction_10m,period_end,period,power,power_p10,power_p25,power_p75,power_p90
0,0,0,0,25,0.14,88.0,5.8,223,2026-09-22 04:50:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,25,0.14,88.0,5.8,223,2026-09-22 04:55:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,25,0.14,87.9,5.8,223,2026-09-22 05:00:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,25,0.14,87.9,5.8,222,2026-09-22 05:05:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,25,0.14,87.8,5.8,222,2026-09-22 05:10:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,25,0.14,87.8,5.9,222,2026-09-22 05:15:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,25,0.14,87.7,5.9,222,2026-09-22 05:20:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,25,0.14,87.7,5.9,222,2026-09-22 05:25:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,25,0.14,87.6,5.9,222,2026-09-22 05:30:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,25,0.14,87.5,5.9,222,2026-09-22 05:35:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,25,0.14,87.4,5.9,221,2026-09-22 05:40:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,25,0.14,87.2,6.0,221,2026-09-22 05:45:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,25,0.14,87.0,6.0,221,2026-09-22 05:50:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,25,0.14,86.8,6.0,221,2026-09-22 05:55:00,PT5M,0.0,0.0,0.0,0.0,0.0
0,0,0,0,25,0.14,86.7,6.0,221,2026-09-22 06:00:00,PT5M,0.0,0.0,0.0,0.0,0.0
1,1,0,1,25,0.14,86.5,6.1,221,2026-09-22 06:05:00,PT5M,0.0,0.0,0.0,0.0,0.0
3,3,0,3,25,0.14,86.3,6.1,221,2026-09-22 06:10:00,PT5M,0.0,0.1435,0.0755,0.0,0.0
5,5,0,5,25,0.14,86.1,6.1,221,2026-09-22 06:15:00,PT5M,0.004,0.472,0.2503,0.0,0.0
7,7,0,7,25,0.14,86.0,6.2,221,2026-09-22 06:20:00,PT5M,0.283,1.1595,0.7443,0.0,0.0
10,10,0,10,25,0.14,85.8,6.2,221,2026-09-22 06:25:00,PT5M,0.695,2.146,1.4587,0.0,0.0
13,13,0,13,25,0.14,85.6,6.2,221,2026-09-22 06:30:00,PT5M,1.147,2.5525,1.8867,0.4073,0.0
16,16,0,16,25,0.14,85.3,6.2,221,2026-09-22 06:35:00,PT5M,1.646,3.833,2.797,0.495,0.0
20,20,0,20,25,0.14,84.8,6.2,221,2026-09-22 06:40:00,PT5M,2.292,5.398,3.9267,0.6573,0.0
23,23,0,23,26,0.14,84.4,6.1,222,2026-09-22 06:45:00,PT5M,3.213,6.688,5.0419,1.3841,0.0
28,28,0,28,26,0.14,83.9,6.1,222,2026-09-22 06:50:00,PT5M,4.371,9.392,7.0136,1.7284,0.0
34,34,0,34,26,0.14,83.5,6.0,222,2026-09-22 06:55:00,PT5M,5.67,11.585,8.7831,2.5569,0.0
41,41,0,41,26,0.14,83.0,6.0,222,2026-09-22 07:00:00,PT5M,7.186,14.332,10.947,3.425,0.04
49,49,0,49,26,0.14,82.6,6.0,223,2026-09-22 07:05:00,PT5M,8.567,17.6755,13.3609,3.7731,0.0
60,60,0,60,26,0.14,82.1,5.9,223,2026-09-22 07:10:00,PT5M,10.338,20.617,15.7479,4.9281,0.059
71,72,0,72,26,0.14,81.7,5.9,223,2026-09-22 07:15:00,PT5M,12.358,25.0055,19.0145,5.7015,0.0
85,85,0,85,26,0.14,81.2,5.8,224,2026-09-22 07:20:00,PT5M,14.456,27.5775,21.3619,7.5501,1.3345
102,103,0,103,26,0.14,80.8,5.8,224,2026-09-22 07:25:00,PT5M,16.999,30.479,24.0936,9.9044,3.519
123,123,0,123,26,0.14,80.4,5.7,224,2026-09-22 07:30:00,PT5M,21.045,37.6775,29.7988,12.2912,4.4125
143,143,0,143,27,0.14,79.8,5.7,224,2026-09-22 07:35:00,PT5M,25.91,43.6915,35.2685,16.5515,8.1285
165,165,0,165,27,0.14,79.2,5.8,224,2026-09-22 07:40:00,PT5M,31.769,52.5655,42.7143,20.8237,10.9725
191,191,18,184,27,0.14,78.6,5.8,224,2026-09-22 07:45:00,PT5M,38.977,63.286,51.771,26.183,14.668
218,218,43,198,27,0.14,78.0,5.8,224,2026-09-22 07:50:00,PT5M,46.977,73.524,60.9489,33.0051,20.43
246,247,76,210,27,0.14,77.4,5.8,224,2026-09-22 07:55:00,PT5M,54.945,84.3585,70.4255,39.4645,25.5315
279,279,133,212,27,0.14,76.8,5.9,224,2026-09-22 08:00:00,PT5M,63.008,94.967,79.8283,46.1877,31.049
